# M^2 of the ground state on an (m/g, K) grid, for all five Table I channels.
#
# Written for the weak-coupling analysis in docs/weak-coupling-limit.md, which
# needs a finer m/g grid than Table I's and a longer reach in m/g than the
# (m/g)^2 limit form survives.  Two things it supports that Table I's own
# couplings cannot:
#
#   * the chiral end (m/g = 0.025-0.2), where the joint (m/g, K) fit is scored
#     and where it puts the per-coupling Eq. (27) values 1-2 sigma high;
#   * the heavy end (m/g up to 24, mes N=2 and bar N=3 only), which is what
#     confirms the free-quark limit R = M^2/(m^2+g^2/pi) -> n_q^2 that the
#     rational limit form imposes.  Measured R/n_q^2 at 2K=68: 1.0060 (mes N=2)
#     and 1.0096 (bar N=3) at m/g = 24.
#
# Units: M^2 in m^2 + g^2/pi, the same convention as refs/table1.csv.
# LPN is the Table I truncation, figures.sweep_lpn(N, B).
# Grid: 2K = 25..69 at the parity each channel requires, so K_code steps by 2.
#
# Superset of data/joint_fit_msq.csv, which is kept because tools/joint_fit.py
# takes it by name.  The 120 overlapping bar N=3 cells agree to 1.6e-14
# relative -- 74 of them bit-identically, the rest differing in the last digit
# or two, since a sparse Lanczos solve is not bit-reproducible across runs.
# That is ten orders of magnitude below the 1e-4 reproducibility floor of the
# original algorithm (docs/basis-dependence.md).
#
# Regenerate a superset (this is a reduction of large_k_sweep's nine columns):
#   python tools/large_k_sweep.py --N <N> --B <B> --K-lo 25 --K-hi 69 \
#       --mg 0.025 0.05 0.075 0.1 0.15 0.2 0.3 0.4 0.6 0.8 1.2 1.6 \
#       --lpn <sweep_lpn(N,B)> --nev 12
# --nev 12 is verified to give the identical ground state to a full solve
# (0.3012878408 at mes N=2, 2K=68, m/g=0.1).
#
# Channels: mes N=2, mes N=3, bar N=3, mes N=4, bar N=4
# Couplings: 0.025, 0.05, 0.075, 0.1, 0.15, 0.2, 0.3, 0.4, 0.6, 0.8, 1.2, 1.6, 3.0, 6.0, 12.0, 24.0
# 1446 rows.
quantity,N,B,mg,LPN,K_code,msq
mes,3,0,0.3,4,36,1.8852938933398529
mes,3,0,0.3,4,38,1.8976383762609084
mes,3,0,0.3,4,40,1.9091387497719632
mes,3,0,0.3,4,42,1.919889342692163
mes,3,0,0.3,4,44,1.9299701733125876
mes,3,0,0.3,4,46,1.9394496461459951
mes,3,0,0.3,4,48,1.94838664933395
mes,3,0,0.3,4,50,1.9568322045879387
mes,3,0,0.3,4,52,1.9648307786827632
mes,3,0,0.3,4,54,1.9724213358990208
mes,3,0,0.3,4,56,1.9796381900089668
mes,3,0,0.3,4,58,1.9865116995835206
mes,3,0,0.3,4,60,1.9930688396925484
mes,3,0,0.3,4,62,1.9993336752486066
mes,3,0,0.3,4,64,2.005327755457512
mes,3,0,0.3,4,66,2.0110704445150662
mes,3,0,0.3,4,68,2.0165792004222363
mes,3,0,0.2,4,26,0.9595968385382383
mes,3,0,0.2,4,28,0.9720576686656109
mes,3,0,0.2,4,30,0.9835091768409852
mes,3,0,0.2,4,32,0.9940908068857061
mes,3,0,0.2,4,34,1.0039156338702997
mes,3,0,0.2,4,36,1.0130765477490682
mes,3,0,0.2,4,38,1.0216507355314675
mes,3,0,0.2,4,40,1.029702992399414
mes,3,0,0.2,4,42,1.0372882092820759
mes,3,0,0.2,4,44,1.0444532700665472
mes,3,0,0.2,4,46,1.0512385182744792
mes,3,0,0.2,4,48,1.057678904870992
mes,3,0,0.2,4,50,1.0638048965741516
mes,3,0,0.2,4,52,1.0696432019748008
mes,3,0,0.2,4,54,1.0752173574341726
mes,3,0,0.2,4,56,1.0805482039005798
mes,3,0,0.2,4,58,1.0856542780308127
mes,3,0,0.2,4,60,1.0905521353708063
mes,3,0,0.2,4,62,1.095256619217891
mes,3,0,0.2,4,64,1.099781085711078
mes,3,0,0.2,4,66,1.1041375933912208
mes,3,0,0.2,4,68,1.1083370637225194
mes,3,0,0.15,4,26,0.5790613595334902
mes,3,0,0.15,4,28,0.5872774947994587
mes,3,0,0.15,4,30,0.5948627426259231
mes,3,0,0.15,4,32,0.6019020885337938
mes,3,0,0.15,4,34,0.6084646993934762
mes,3,0,0.15,4,36,0.6146075918678159
mes,3,0,0.15,4,38,0.6203782998366835
mes,3,0,0.15,4,40,0.6258168508592065
mes,3,0,0.15,4,42,0.6309572553543327
mes,3,0,0.15,4,44,0.6358286455213974
mes,3,0,0.15,4,46,0.6404561581580941
mes,3,0,0.15,4,48,0.6448616273196242
mes,3,0,0.15,4,50,0.6490641338032901
mes,3,0,0.15,4,52,0.6530804454610184
mes,3,0,0.15,4,54,0.6569253732956838
mes,3,0,0.15,4,56,0.6606120619013263
mes,3,0,0.15,4,58,0.6641522282118315
mes,3,0,0.15,4,60,0.6675563591855204
mes,3,0,0.15,4,62,0.6708338765899471
mes,3,0,0.15,4,64,0.6739932752278257
mes,3,0,0.15,4,66,0.6770422395608328
mes,3,0,0.15,4,68,0.6799877426482721
mes,3,0,0.1,4,26,0.2716246497808911
mes,3,0,0.1,4,28,0.275767923581669
mes,3,0,0.1,4,30,0.2796084098935819
mes,3,0,0.1,4,32,0.2831860022463727
mes,3,0,0.1,4,34,0.2865332651458221
mes,3,0,0.1,4,36,0.28967711925774253
mes,3,0,0.1,4,38,0.2926400694470646
mes,3,0,0.1,4,40,0.29544111667664374
mes,3,0,0.1,4,42,0.298096446541079
mes,3,0,0.1,4,44,0.3006199569498795
mes,3,0,0.1,4,46,0.3030236679851361
mes,3,0,0.1,4,48,0.30531804411551966
mes,3,0,0.1,4,50,0.3075122503040493
mes,3,0,0.1,4,52,0.30961435762233347
mes,3,0,0.1,4,54,0.3116315098457176
mes,3,0,0.1,4,56,0.313570059578452
mes,3,0,0.1,4,58,0.3154356803491529
mes,3,0,0.1,4,60,0.3172334595864113
mes,3,0,0.1,4,62,0.31896797625144413
mes,3,0,0.1,4,64,0.3206433660650617
mes,3,0,0.1,4,66,0.322263376630009
mes,3,0,0.1,4,68,0.3238314142667972
mes,3,0,0.075,4,26,0.15585799554344648
mes,3,0,0.075,4,28,0.15830455384578224
mes,3,0,0.075,4,30,0.16057623023264306
mes,3,0,0.075,4,32,0.16269586061458313
mes,3,0,0.075,4,34,0.1646821054868285
mes,3,0,0.075,4,36,0.1665504072967445
mes,3,0,0.075,4,38,0.16831368856811632
mes,3,0,0.075,4,40,0.16998287064846407
mes,3,0,0.075,4,42,0.17156726565227076
mes,3,0,0.075,4,44,0.17307487703870789
mes,3,0,0.075,4,46,0.17451263322721505
mes,3,0,0.075,4,48,0.17588657137616767
mes,3,0,0.075,4,50,0.17720198355172997
mes,3,0,0.075,4,52,0.178463534152355
mes,3,0,0.075,4,54,0.17967535511117022
mes,3,0,0.075,4,56,0.18084112373356354
mes,3,0,0.075,4,58,0.18196412683491528
mes,3,0,0.075,4,60,0.18304731397012852
mes,3,0,0.075,4,62,0.18409334190643828
mes,3,0,0.075,4,64,0.1851046120119053
mes,3,0,0.075,4,66,0.18608330186990854
mes,3,0,0.075,4,68,0.18703139215712383
mes,3,0,0.05,4,26,0.07028994678695258
mes,3,0,0.05,4,28,0.07141800966835209
mes,3,0,0.05,4,30,0.07246692075463693
mes,3,0,0.05,4,32,0.07344694694380531
mes,3,0,0.05,4,34,0.07436648396529838
mes,3,0,0.05,4,36,0.07523248463349078
mes,3,0,0.05,4,38,0.07605077126508368
mes,3,0,0.05,4,40,0.07682626792127735
mes,3,0,0.05,4,42,0.07756317595320616
mes,3,0,0.05,4,44,0.07826510868297987
mes,3,0,0.05,4,46,0.07893519612445718
mes,3,0,0.05,4,48,0.0795761673983079
mes,3,0,0.05,4,50,0.08019041630875637
mes,3,0,0.05,4,52,0.08078005404553346
mes,3,0,0.05,4,54,0.08134695193075513
mes,3,0,0.05,4,56,0.08189277638234287
mes,3,0,0.05,4,58,0.08241901773572069
mes,3,0,0.05,4,60,0.08292701417318452
mes,3,0,0.05,4,62,0.08341797172492248
mes,3,0,0.05,4,64,0.08389298109018575
mes,3,0,0.05,4,66,0.08435303186680042
mes,3,0,0.05,4,68,0.08479902465317266
mes,3,0,0.025,4,26,0.017730567598294385
mes,3,0,0.025,4,28,0.018019168812473674
mes,3,0,0.025,4,30,0.018287775549974412
mes,3,0,0.025,4,32,0.018538971063491325
mes,3,0,0.025,4,34,0.018774868653465022
mes,3,0,0.025,4,36,0.01899721911941124
mes,3,0,0.025,4,38,0.019207489164395804
mes,3,0,0.025,4,40,0.019406919692403428
mes,3,0,0.025,4,42,0.019596569882807863
mes,3,0,0.025,4,44,0.019777351013535317
mes,3,0,0.025,4,46,0.019950052765499326
mes,3,0,0.025,4,48,0.02011536392878171
mes,3,0,0.025,4,50,0.020273888882543573
mes,3,0,0.025,4,52,0.020426160841799743
mes,3,0,0.025,4,54,0.020572652604898357
mes,3,0,0.025,4,56,0.02071378534559524
mes,3,0,0.025,4,58,0.02084993586244163
mes,3,0,0.025,4,60,0.020981442599117352
mes,3,0,0.025,4,62,0.02110861067740475
mes,3,0,0.025,4,64,0.021231716130912435
mes,3,0,0.025,4,66,0.02135100948736973
mes,3,0,0.025,4,68,0.021466718815829053
bar,3,1,24.0,5,25,9.151108683797746
bar,3,1,24.0,5,27,9.036984634806847
bar,3,1,24.0,5,29,9.110622652312296
bar,3,1,24.0,5,31,9.113178552370389
bar,3,1,24.0,5,33,9.047203782367067
bar,3,1,24.0,5,35,9.093843765997102
bar,3,1,24.0,5,37,9.096168515224155
bar,3,1,24.0,5,39,9.056857186274765
bar,3,1,24.0,5,41,9.086563440791359
bar,3,1,24.0,5,43,9.08859136014376
bar,3,1,24.0,5,45,9.065621640743606
bar,3,1,24.0,5,47,9.083959624225947
bar,3,1,24.0,5,49,9.085644146499813
bar,3,1,24.0,5,51,9.073085811815488
bar,3,1,24.0,5,53,9.083682677607909
bar,3,1,24.0,5,55,9.085011646351772
bar,3,1,24.0,5,57,9.078878245806292
bar,3,1,24.0,5,59,9.084479000633067
bar,3,1,24.0,5,61,9.085481287628689
bar,3,1,24.0,5,63,9.082930874940077
bar,3,1,24.0,5,65,9.085666907184832
bar,3,1,24.0,5,67,9.086403122714483
bar,3,1,24.0,5,69,9.085587143307611
bar,3,1,12.0,5,25,9.219082700794397
bar,3,1,12.0,5,27,9.140771997154587
bar,3,1,12.0,5,29,9.193646330189972
bar,3,1,12.0,5,31,9.200516260769158
bar,3,1,12.0,5,33,9.171053000140251
bar,3,1,12.0,5,35,9.193983119748818
bar,3,1,12.0,5,37,9.198644085336882
bar,3,1,12.0,5,39,9.190724042000806
bar,3,1,12.0,5,41,9.198935428142146
bar,3,1,12.0,5,43,9.201824609498068
bar,3,1,12.0,5,45,9.201095345008653
bar,3,1,12.0,5,47,9.204049678112105
bar,3,1,12.0,5,49,9.205853692722563
bar,3,1,12.0,5,51,9.206722635224288
bar,3,1,12.0,5,53,9.208200482224234
bar,3,1,12.0,5,55,9.209434800441226
bar,3,1,12.0,5,57,9.210417506979132
bar,3,1,12.0,5,59,9.21143158995765
bar,3,1,12.0,5,61,9.212359548718485
bar,3,1,12.0,5,63,9.213195376620574
bar,3,1,12.0,5,65,9.213987387856765
bar,3,1,12.0,5,67,9.214726341127896
bar,3,1,12.0,5,69,9.215413947372692
bar,3,1,6.0,5,25,9.43818291768107
bar,3,1,6.0,5,27,9.433124802128415
bar,3,1,6.0,5,29,9.445469739246526
bar,3,1,6.0,5,31,9.453144146857234
bar,3,1,6.0,5,33,9.457557170769995
bar,3,1,6.0,5,35,9.462583453722086
bar,3,1,6.0,5,37,9.466935685450423
bar,3,1,6.0,5,39,9.470620131746225
bar,3,1,6.0,5,41,9.473948327879203
bar,3,1,6.0,5,43,9.476937986382833
bar,3,1,6.0,5,45,9.479626989969242
bar,3,1,6.0,5,47,9.482065631721222
bar,3,1,6.0,5,49,9.48428759475231
bar,3,1,6.0,5,51,9.48632033087714
bar,3,1,6.0,5,53,9.488187407467985
bar,3,1,6.0,5,55,9.489908497297423
bar,3,1,6.0,5,57,9.491500212955533
bar,3,1,6.0,5,59,9.492976727441562
bar,3,1,6.0,5,61,9.494350199640463
bar,3,1,6.0,5,63,9.49563112192182
bar,3,1,6.0,5,65,9.496828599269664
bar,3,1,6.0,5,67,9.49795057285328
bar,3,1,6.0,5,69,9.499004001398689
bar,3,1,3.0,5,25,9.926014041781075
bar,3,1,3.0,5,27,9.939207716532698
bar,3,1,3.0,5,29,9.950416840374027
bar,3,1,3.0,5,31,9.960069714389702
bar,3,1,3.0,5,33,9.968471590678249
bar,3,1,3.0,5,35,9.975853548237367
bar,3,1,3.0,5,37,9.982392506467367
bar,3,1,3.0,5,39,9.988226280112862
bar,3,1,3.0,5,41,9.993463942266553
bar,3,1,3.0,5,43,9.998193010007633
bar,3,1,3.0,5,45,10.002484557500818
bar,3,1,3.0,5,47,10.006396929206531
bar,3,1,3.0,5,49,10.009978483951775
bar,3,1,3.0,5,51,10.01326965449546
bar,3,1,3.0,5,53,10.016304514955827
bar,3,1,3.0,5,55,10.019111988728001
bar,3,1,3.0,5,57,10.021716789985383
bar,3,1,3.0,5,59,10.024140165169511
bar,3,1,3.0,5,61,10.026400482528675
bar,3,1,3.0,5,63,10.028513704960302
bar,3,1,3.0,5,65,10.03049377232827
bar,3,1,3.0,5,67,10.032352912910634
bar,3,1,3.0,5,69,10.03410189888353
bar,3,1,1.6,5,25,10.444122735886546
bar,3,1,1.6,5,27,10.464744709453322
bar,3,1,1.6,5,29,10.482503994178426
bar,3,1,1.6,5,31,10.4979645604107
bar,3,1,1.6,5,33,10.511549833526319
bar,3,1,1.6,5,35,10.523584331863288
bar,3,1,1.6,5,37,10.534321196360152
bar,3,1,1.6,5,39,10.54396093701217
bar,3,1,1.6,5,41,10.552664524558175
bar,3,1,1.6,5,43,10.560562735301707
bar,3,1,1.6,5,45,10.567762950568904
bar,3,1,1.6,5,47,10.574354188816832
bar,3,1,1.6,5,49,10.580410886629194
bar,3,1,1.6,5,51,10.58599577862551
bar,3,1,1.6,5,53,10.5911621182316
bar,3,1,1.6,5,55,10.595955409474799
bar,3,1,1.6,5,57,10.60041477138105
bar,3,1,1.6,5,59,10.604574023072324
bar,3,1,1.6,5,61,10.608462554257262
bar,3,1,1.6,5,63,10.612106029177932
bar,3,1,1.6,5,65,10.615526960129122
bar,3,1,1.6,5,67,10.618745177962172
bar,3,1,1.6,5,69,10.621778220579037
bar,3,1,1.2,5,25,10.481192619085322
bar,3,1,1.2,5,27,10.507616126434137
bar,3,1,1.2,5,29,10.530534443662882
bar,3,1,1.2,5,31,10.550607842474443
bar,3,1,1.2,5,33,10.568339416775297
bar,3,1,1.2,5,35,10.58411949969372
bar,3,1,1.2,5,37,10.59825574403181
bar,3,1,1.2,5,39,10.610994016648004
bar,3,1,1.2,5,41,10.622533235186362
bar,3,1,1.2,5,43,10.633036109361452
bar,3,1,1.2,5,45,10.642637052136806
bar,3,1,1.2,5,47,10.651448096826277
bar,3,1,1.2,5,49,10.659563384531106
bar,3,1,1.2,5,51,10.66706261037714
bar,3,1,1.2,5,53,10.674013700604359
bar,3,1,1.2,5,55,10.68047491406746
bar,3,1,1.2,5,57,10.686496507854322
bar,3,1,1.2,5,59,10.692122069195737
bar,3,1,1.2,5,61,10.697389589307528
bar,3,1,1.2,5,63,10.702332335788427
bar,3,1,1.2,5,65,10.706979566406321
bar,3,1,1.2,5,67,10.711357116989205
bar,3,1,1.2,5,69,10.715487888628854
bar,3,1,0.8,5,25,9.817004630406545
bar,3,1,0.8,5,27,9.860082224620365
bar,3,1,0.8,5,29,9.897721821402317
bar,3,1,0.8,5,31,9.93091123599086
bar,3,1,0.8,5,33,9.960410195998996
bar,3,1,0.8,5,35,9.986813010053364
bar,3,1,0.8,5,37,10.010591561671946
bar,3,1,0.8,5,39,10.032125497211688
bar,3,1,0.8,5,41,10.051723860980557
bar,3,1,0.8,5,43,10.06964088598911
bar,3,1,0.8,5,45,10.086087708804556
bar,3,1,0.8,5,47,10.10124118931144
bar,3,1,0.8,5,49,10.115250639823547
bar,3,1,0.8,5,51,10.128243021661085
bar,3,1,0.8,5,53,10.140327002858083
bar,3,1,0.8,5,55,10.151596158899743
bar,3,1,0.8,5,57,10.16213152116369
bar,3,1,0.8,5,59,10.172003623575865
bar,3,1,0.8,5,61,10.181274159465358
bar,3,1,0.8,5,63,10.189997332852272
bar,3,1,0.8,5,65,10.19822096816816
bar,3,1,0.8,5,67,10.205987427497627
bar,3,1,0.8,5,69,10.213334373320347
bar,3,1,0.6,5,25,8.561177911113559
bar,3,1,0.6,5,27,8.621636684773796
bar,3,1,0.6,5,29,8.674924489447578
bar,3,1,0.6,5,31,8.722293039545683
bar,3,1,0.6,5,33,8.76471319054535
bar,3,1,0.6,5,35,8.802950443001091
bar,3,1,0.6,5,37,8.837617142904564
bar,3,1,0.6,5,39,8.869209405293281
bar,3,1,0.6,5,41,8.89813376346481
bar,3,1,0.6,5,43,8.924726750059515
bar,3,1,0.6,5,45,8.949269516820516
bar,3,1,0.6,5,47,8.971998908449917
bar,3,1,0.6,5,49,8.993115960611812
bar,3,1,0.6,5,51,9.012792498969446
bar,3,1,0.6,5,53,9.031176319349486
bar,3,1,0.6,5,55,9.048395294654895
bar,3,1,0.6,5,57,9.064560660757605
bar,3,1,0.6,5,59,9.079769667764534
bar,3,1,0.6,5,61,9.09410773600411
bar,3,1,0.6,5,63,9.107650222023784
bar,3,1,0.6,5,65,9.12046387495538
bar,3,1,0.6,5,67,9.132608045140056
bar,3,1,0.6,5,69,9.144135693100825
bar,3,1,0.4,5,25,5.953645195212267
bar,3,1,0.4,5,27,6.022889360487111
bar,3,1,0.4,5,29,6.085099797178691
bar,3,1,0.4,5,31,6.141385533506042
bar,3,1,0.4,5,33,6.192625007529524
bar,3,1,0.4,5,35,6.23952438286526
bar,3,1,0.4,5,37,6.282658763059804
bar,3,1,0.4,5,39,6.32250194114144
bar,3,1,0.4,5,41,6.35944827791877
bar,3,1,0.4,5,43,6.393829061032853
bar,3,1,0.4,5,45,6.425924920456072
bar,3,1,0.4,5,47,6.455975378276545
bar,3,1,0.4,5,49,6.484186284005478
bar,3,1,0.4,5,51,6.5107356679639405
bar,3,1,0.4,5,53,6.535778396139439
bar,3,1,0.4,5,55,6.559449906434355
bar,3,1,0.4,5,57,6.581869233334721
bar,3,1,0.4,5,59,6.603141475943363
bar,3,1,0.4,5,61,6.623359826619635
bar,3,1,0.4,5,63,6.642607249846334
bar,3,1,0.4,5,65,6.660957880476543
bar,3,1,0.4,5,67,6.678478195191635
bar,3,1,0.4,5,69,6.695227999421562
bar,3,1,0.3,5,25,4.101922835822019
bar,3,1,0.3,5,27,4.160678776323632
bar,3,1,0.3,5,29,4.214066374553663
bar,3,1,0.3,5,31,4.26288351017494
bar,3,1,0.3,5,33,4.307768463435514
bar,3,1,0.3,5,35,4.34923917676565
bar,3,1,0.3,5,37,4.387721241363214
bar,3,1,0.3,5,39,4.42356826389681
bar,3,1,0.3,5,41,4.457076961509153
bar,3,1,0.3,5,43,4.488498533203196
bar,3,1,0.3,5,45,4.518047351940341
bar,3,1,0.3,5,47,4.545907696575028
bar,3,1,0.3,5,49,4.572239028057804
bar,3,1,0.3,5,51,4.597180169705458
bar,3,1,0.3,5,53,4.620852652107105
bar,3,1,0.3,5,55,4.64336341400873
bar,3,1,0.3,5,57,4.66480700148033
bar,3,1,0.3,5,59,4.6852673724496805
bar,3,1,0.3,5,61,4.704819388052213
bar,3,1,0.3,5,63,4.72353005337916
bar,3,1,0.3,5,65,4.741459556151381
bar,3,1,0.3,5,67,4.758662141278902
bar,3,1,0.3,5,69,4.775186851239197
bar,3,1,0.2,5,25,2.1550579566957304
bar,3,1,0.2,5,29,2.2246746492326497
bar,3,1,0.2,5,33,2.2839689611127683
bar,3,1,0.2,5,37,2.335444153067
bar,3,1,0.2,5,41,2.380804530153958
bar,3,1,0.2,5,45,2.4212607897668215
bar,3,1,0.2,5,49,2.4577026292393622
bar,3,1,0.2,5,53,2.490802209731029
bar,3,1,0.2,5,57,2.5210791893327595
bar,3,1,0.2,5,61,2.5489432368453064
bar,3,1,0.2,5,65,2.5747227573739284
bar,3,1,0.2,5,69,2.5986848564438048
bar,3,1,0.15,5,25,1.2925177907327057
bar,3,1,0.15,5,29,1.3369615042820828
bar,3,1,0.15,5,33,1.3751136565269075
bar,3,1,0.15,5,37,1.408472341773063
bar,3,1,0.15,5,41,1.4380620738459409
bar,3,1,0.15,5,45,1.4646137298123818
bar,3,1,0.15,5,49,1.4886665745151801
bar,3,1,0.15,5,53,1.5106295914746368
bar,3,1,0.15,5,57,1.5308201398113674
bar,3,1,0.15,5,61,1.5494892931807058
bar,3,1,0.15,5,65,1.566839005468542
bar,3,1,0.15,5,69,1.5830340712114264
bar,3,1,0.1,5,25,0.6026355354010461
bar,3,1,0.1,5,29,0.624343714954734
bar,3,1,0.1,5,33,0.6430945579484564
bar,3,1,0.1,5,37,0.6595830235773917
bar,3,1,0.1,5,41,0.6742857593677805
bar,3,1,0.1,5,45,0.6875437521349705
bar,3,1,0.1,5,49,0.6996092743258392
bar,3,1,0.1,5,53,0.7106741540565593
bar,3,1,0.1,5,57,0.720887623581316
bar,3,1,0.1,5,61,0.7303680378078408
bar,3,1,0.1,5,65,0.739210825709082
bar,3,1,0.1,5,69,0.7474940393639948
bar,3,1,0.075,5,25,0.3448659113978967
bar,3,1,0.075,5,29,0.3574986126221325
bar,3,1,0.075,5,33,0.36843579549639655
bar,3,1,0.075,5,37,0.37807412674544016
bar,3,1,0.075,5,41,0.38668591200069713
bar,3,1,0.075,5,45,0.394466125757923
bar,3,1,0.075,5,49,0.40155913961801987
bar,3,1,0.075,5,53,0.4080748258553986
bar,3,1,0.075,5,57,0.41409872960877786
bar,3,1,0.075,5,61,0.4196987507510956
bar,3,1,0.075,5,65,0.42492967993603753
bar,3,1,0.075,5,69,0.4298363656591336
bar,3,1,0.05,5,25,0.15519223222812756
bar,3,1,0.05,5,29,0.16094655145748543
bar,3,1,0.05,5,33,0.16593718153805082
bar,3,1,0.05,5,37,0.17034224439945067
bar,3,1,0.05,5,41,0.1742840910146597
bar,3,1,0.05,5,45,0.17785037694491324
bar,3,1,0.05,5,49,0.1811060445805476
bar,3,1,0.05,5,53,0.18410054487244565
bar,3,1,0.05,5,57,0.1868724006160352
bar,3,1,0.05,5,61,0.18945220492019368
bar,3,1,0.05,5,65,0.19186465737949754
bar,3,1,0.05,5,69,0.19412998616069954
bar,3,1,0.025,5,25,0.03909108642558391
bar,3,1,0.025,5,29,0.04055125835394297
bar,3,1,0.025,5,33,0.04181899918253771
bar,3,1,0.025,5,37,0.042939113298718745
bar,3,1,0.025,5,41,0.04394238694182721
bar,3,1,0.025,5,45,0.04485088335939615
bar,3,1,0.025,5,49,0.04568095396196963
bar,3,1,0.025,5,53,0.046445053519139766
bar,3,1,0.025,5,57,0.04715288736634475
bar,3,1,0.025,5,61,0.04781216535514276
bar,3,1,0.025,5,65,0.04842911392774129
bar,3,1,0.025,5,69,0.04900883381743221
mes,4,0,1.6,4,26,4.762606077175752
mes,4,0,1.6,4,28,4.7683125675406846
mes,4,0,1.6,4,30,4.773277193771871
mes,4,0,1.6,4,32,4.77763639875708
mes,4,0,1.6,4,34,4.781494988372867
mes,4,0,1.6,4,36,4.7849348239667675
mes,4,0,1.6,4,38,4.7880207913178285
mes,4,0,1.6,4,40,4.790804994316527
mes,4,0,1.6,4,42,4.793329761456998
mes,4,0,1.6,4,44,4.795629840264817
mes,4,0,1.6,4,46,4.797734024955677
mes,4,0,1.6,4,48,4.799666381319588
mes,4,0,1.6,4,50,4.801447180671524
mes,4,0,1.6,4,52,4.803093620527835
mes,4,0,1.6,4,54,4.804620386816471
mes,4,0,1.6,4,56,4.806040096885419
mes,4,0,1.6,4,58,4.807363651821883
mes,4,0,1.6,4,60,4.808600519050831
mes,4,0,1.6,4,62,4.8097589608124505
mes,4,0,1.6,4,64,4.810846220248046
mes,4,0,1.6,4,66,4.811868674004691
mes,4,0,1.6,4,68,4.812831958188228
mes,4,0,1.2,4,26,4.789109275055681
mes,4,0,1.2,4,28,4.797328159208469
mes,4,0,1.2,4,30,4.804505251993365
mes,4,0,1.2,4,32,4.810828291812687
mes,4,0,1.2,4,34,4.816442253733777
mes,4,0,1.2,4,36,4.821460908461825
mes,4,0,1.2,4,38,4.825974815658759
mes,4,0,1.2,4,40,4.830056974277128
mes,4,0,1.2,4,42,4.833766895198754
mes,4,0,1.2,4,44,4.837153588153627
mes,4,0,1.2,4,46,4.840257786813125
mes,4,0,1.2,4,48,4.843113629888018
mes,4,0,1.2,4,50,4.845749947580424
mes,4,0,1.2,4,52,4.848191257583815
mes,4,0,1.2,4,54,4.850458544488231
mes,4,0,1.2,4,56,4.85256987570926
mes,4,0,1.2,4,58,4.854540892654419
mes,4,0,1.2,4,60,4.856385205694504
mes,4,0,1.2,4,62,4.858114714257941
mes,4,0,1.2,4,64,4.85973986812645
mes,4,0,1.2,4,66,4.861269882176994
mes,4,0,1.2,4,68,4.86271291398146
mes,4,0,0.8,4,26,4.482160123279133
mes,4,0,0.8,4,28,4.497949444995507
mes,4,0,0.8,4,30,4.511844427681016
mes,4,0,0.8,4,32,4.524175003348733
mes,4,0,0.8,4,34,4.535197686640458
mes,4,0,0.8,4,36,4.545115088181008
mes,4,0,0.8,4,38,4.554089483235827
mes,4,0,0.8,4,40,4.562252455101693
mes,4,0,0.8,4,42,4.569711882525106
mes,4,0,0.8,4,44,4.576557090618178
mes,4,0,0.8,4,46,4.582862707085676
mes,4,0,0.8,4,48,4.58869158970926
mes,4,0,0.8,4,50,4.594097077043753
mes,4,0,0.8,4,52,4.5991247388349175
mes,4,0,0.8,4,54,4.603813751782713
mes,4,0,0.8,4,56,4.608197991359695
mes,4,0,0.8,4,58,4.612306906056172
mes,4,0,0.8,4,60,4.616166223210576
mes,4,0,0.8,4,62,4.6197985232487735
mes,4,0,0.8,4,64,4.623223710204953
mes,4,0,0.8,4,66,4.626459399826393
mes,4,0,0.8,4,68,4.629521241692178
mes,4,0,0.6,4,26,3.8995309070539856
mes,4,0,0.6,4,28,3.922367013129162
mes,4,0,0.6,4,30,3.9426891310605408
mes,4,0,0.6,4,32,3.9609108993767235
mes,4,0,0.6,4,34,3.97735778625743
mes,4,0,0.6,4,36,3.992289720224031
mes,4,0,0.6,4,38,4.005917027739185
mes,4,0,0.6,4,40,4.018411893158146
mes,4,0,0.6,4,42,4.029916752412077
mes,4,0,0.6,4,44,4.04055054291459
mes,4,0,0.6,4,46,4.050413426571776
mes,4,0,0.6,4,48,4.059590406942631
mes,4,0,0.6,4,50,4.068154133290945
mes,4,0,0.6,4,52,4.0761670984957705
mes,4,0,0.6,4,54,4.083683379397225
mes,4,0,0.6,4,56,4.0907500277321205
mes,4,0,0.6,4,58,4.097408191406453
mes,4,0,0.6,4,60,4.103694025602855
mes,4,0,0.6,4,62,4.109639438599465
mes,4,0,0.6,4,64,4.11527270649666
mes,4,0,0.6,4,66,4.120618983150971
mes,4,0,0.6,4,68,4.125700725723771
mes,4,0,0.4,4,26,2.703073076964338
mes,4,0,0.4,4,28,2.729165821604022
mes,4,0,0.4,4,30,2.75280224660625
mes,4,0,0.4,4,32,2.7743490585422994
mes,4,0,0.4,4,34,2.7941000907204216
mes,4,0,0.4,4,36,2.812294011921863
mes,4,0,0.4,4,38,2.8291270272884432
mes,4,0,0.4,4,40,2.8447621671982253
mes,4,0,0.4,4,42,2.8593361995743654
mes,4,0,0.4,4,44,2.8729648540250667
mes,4,0,0.4,4,46,2.8857468255351497
mes,4,0,0.4,4,48,2.897766881744504
mes,4,0,0.4,4,50,2.9090983022978567
mes,4,0,0.4,4,52,2.919804813964461
mes,4,0,0.4,4,54,2.9299421405307218
mes,4,0,0.4,4,56,2.9395592551411323
