N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
7,1,0.00078125,9,31,656,470,0.14273717217246615,25.53,improved
7,1,0.00078125,9,33,919,663,0.14375950133452609,34.6,improved
7,1,0.000390625,9,7,1,1,0.048031030554786525,0.34,improved
7,1,0.000390625,9,9,1,1,0.05365315679943294,0.13,improved
7,1,0.000390625,9,11,4,3,0.057685479554403445,0.49,improved
7,1,0.000390625,9,13,9,6,0.060672089898811926,0.89,improved
7,1,0.000390625,9,15,18,12,0.06296392237433657,1.49,improved
7,1,0.000390625,9,17,32,21,0.0647756476494464,2.39,improved
7,1,0.000390625,9,19,55,37,0.06624474063760746,3.83,improved
7,1,0.000390625,9,21,89,60,0.06746176744319018,6.05,improved
7,1,0.000390625,9,23,140,96,0.06848578277672043,9.24,improved
7,1,0.000390625,9,25,212,147,0.06935889115747931,11.46,improved
7,1,0.000390625,9,27,316,222,0.07011197843132189,14.56,improved
7,1,0.000390625,9,29,459,325,0.0707683293496936,19.26,improved
7,1,0.000390625,9,31,656,470,0.07134541593890206,25.69,improved
7,1,0.000390625,9,33,919,663,0.07185677772509017,34.54,improved
7,1,0.0001953125,9,7,1,1,0.02401087185432214,0.34,improved
7,1,0.0001953125,9,9,1,1,0.02682134041880001,0.13,improved
7,1,0.0001953125,9,11,4,3,0.028837137973964408,0.49,improved
7,1,0.0001953125,9,13,9,6,0.030330227026574858,0.89,improved
7,1,0.0001953125,9,15,18,12,0.031476023007792196,1.49,improved
7,1,0.0001953125,9,17,32,21,0.032381828674050595,2.39,improved
7,1,0.0001953125,9,19,55,37,0.03311635860461316,3.79,improved
7,1,0.0001953125,9,21,89,60,0.03372488051255488,6.06,improved
7,1,0.0001953125,9,23,140,96,0.03423691278913322,9.21,improved
7,1,0.0001953125,9,25,212,147,0.034673502447429436,11.3,improved
7,1,0.0001953125,9,27,316,222,0.03505008840370027,14.64,improved
7,1,0.0001953125,9,29,459,325,0.03537831011434623,19.12,improved
7,1,0.0001953125,9,31,656,470,0.035666901762497406,25.17,improved
7,1,0.0001953125,9,33,919,663,0.03592263190189109,34.79,improved
