N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
7,0,0.00625,4,26,195,195,0.07365451379444725,0.63,improved
7,0,0.00625,4,28,245,245,0.0737301273162276,0.2,improved
7,0,0.00625,4,30,295,295,0.07379550489174365,0.22,improved
7,0,0.00625,4,32,360,360,0.0738525430869474,0.3,improved
7,0,0.00625,4,34,425,425,0.07390269919205684,0.28,improved
7,0,0.00625,4,36,507,507,0.07394711125512538,0.29,improved
7,0,0.00625,4,38,589,589,0.07398668087633994,0.33,improved
7,0,0.00625,4,40,690,690,0.07402213145653122,0.35,improved
7,0,0.00625,4,42,791,791,0.07405405013866749,0.38,improved
7,0,0.00625,4,44,913,913,0.07408291831755091,0.43,improved
7,0,0.00625,4,46,1035,1035,0.0741091344303153,0.55,improved
7,0,0.00625,4,48,1180,1180,0.07413303098254159,0.52,improved
7,0,0.00625,4,50,1325,1325,0.07415488768950886,0.58,improved
7,0,0.00625,4,52,1495,1495,0.07417494140653419,0.76,improved
7,0,0.00625,4,54,1665,1665,0.0741933941479013,0.71,improved
7,0,0.00625,4,56,1862,1862,0.07421041912929834,0.82,improved
7,0,0.00625,4,58,2059,2059,0.0742261657789723,0.92,improved
7,0,0.00625,4,60,2285,2285,0.07424076361436739,1.03,improved
7,0,0.00625,4,62,2511,2511,0.07425432549025895,1.08,improved
7,0,0.00625,4,64,2768,2768,0.07426695013023933,1.26,improved
7,0,0.00625,4,66,3025,3025,0.07427872431890284,1.4,improved
7,0,0.00625,4,68,3315,3315,0.0742897245792424,1.51,improved
7,0,0.00625,4,70,3605,3605,0.07430001870261914,1.65,improved
7,0,0.003125,4,26,195,195,0.036727783701821816,0.19,improved
7,0,0.003125,4,28,245,245,0.0367666778310404,0.2,improved
7,0,0.003125,4,30,295,295,0.03680041258006801,0.22,improved
7,0,0.003125,4,32,360,360,0.03682993849446244,0.24,improved
7,0,0.003125,4,34,425,425,0.036855986482262314,0.26,improved
7,0,0.003125,4,36,507,507,0.03687912780302246,0.29,improved
7,0,0.003125,4,38,589,589,0.036899815373308276,0.32,improved
7,0,0.003125,4,40,690,690,0.03691841289015668,0.42,improved
7,0,0.003125,4,42,791,791,0.03693521578003377,0.39,improved
7,0,0.003125,4,44,913,913,0.03695046644496358,0.45,improved
7,0,0.003125,4,46,1035,1035,0.03696436569216307,0.46,improved
7,0,0.003125,4,48,1180,1180,0.03697708125036634,0.52,improved
7,0,0.003125,4,50,1325,1325,0.0369887543182982,0.66,improved
7,0,0.003125,4,52,1495,1495,0.03699950457288282,0.65,improved
7,0,0.003125,4,54,1665,1665,0.037009434168897584,0.72,improved
7,0,0.003125,4,56,1862,1862,0.03701863077924205,0.87,improved
7,0,0.003125,4,58,2059,2059,0.037027170099006725,0.88,improved
7,0,0.003125,4,60,2285,2285,0.0370351178074383,1.04,improved
7,0,0.003125,4,62,2511,2511,0.03704253116493036,1.15,improved
7,0,0.003125,4,64,2768,2768,0.037049460333976734,1.27,improved
7,0,0.003125,4,66,3025,3025,0.037055949423679686,1.31,improved
7,0,0.003125,4,68,3315,3315,0.03706203738598576,1.53,improved
7,0,0.003125,4,70,3605,3605,0.0370677587488646,1.72,improved
7,0,0.0015625,4,26,195,195,0.018338680007109098,0.19,improved
7,0,0.0015625,4,28,245,245,0.01835840929368214,0.21,improved
7,0,0.0015625,4,30,295,295,0.01837554887220197,0.22,improved
7,0,0.0015625,4,32,360,360,0.018390574533859474,0.28,improved
7,0,0.0015625,4,34,425,425,0.018403852268414057,0.26,improved
7,0,0.0015625,4,36,507,507,0.018415668205755475,0.29,improved
7,0,0.0015625,4,38,589,589,0.018426249315651812,0.31,improved
7,0,0.0015625,4,40,690,690,0.01843577791415346,0.35,improved
7,0,0.0015625,4,42,791,791,0.018444402157896906,0.39,improved
7,0,0.0015625,4,44,913,913,0.01845224365596441,0.42,improved
7,0,0.0015625,4,46,1035,1035,0.01845940319246768,0.57,improved
7,0,0.0015625,4,48,1180,1180,0.018465964984672144,0.54,improved
7,0,0.0015625,4,50,1325,1325,0.018471999951476723,0.59,improved
7,0,0.0015625,4,52,1495,1495,0.018477568239257815,0.76,improved
7,0,0.0015625,4,54,1665,1665,0.018482721196653253,0.72,improved
7,0,0.0015625,4,56,1862,1862,0.01848750292257509,0.79,improved
7,0,0.0015625,4,58,2059,2059,0.018491951501790546,0.94,improved
7,0,0.0015625,4,60,2285,2285,0.018496099990275256,1.06,improved
7,0,0.0015625,4,62,2511,2511,0.018499977228627066,1.07,improved
7,0,0.0015625,4,64,2768,2768,0.018503608490252482,1.27,improved
7,0,0.0015625,4,66,3025,3025,0.01850701600155164,1.43,improved
7,0,0.0015625,4,68,3315,3315,0.018510219410748215,1.52,improved
7,0,0.0015625,4,70,3605,3605,0.01851323613302692,1.67,improved
7,0,0.00078125,4,26,195,195,0.009162994601070297,0.19,improved
7,0,0.00078125,4,28,245,245,0.009172931160182687,0.2,improved
7,0,0.00078125,4,30,295,295,0.009181570406956665,0.22,improved
7,0,0.00078125,4,32,360,360,0.009189150359878726,0.24,improved
7,0,0.00078125,4,34,425,425,0.009195854137397895,0.26,improved
7,0,0.00078125,4,36,507,507,0.009201824943465924,0.29,improved
7,0,0.00078125,4,38,589,589,0.009207176368407798,0.31,improved
7,0,0.00078125,4,40,690,690,0.009211999696930335,0.41,improved
7,0,0.00078125,4,42,791,791,0.009216369105472782,0.38,improved
7,0,0.00078125,4,44,913,913,0.009220345505075533,0.43,improved
7,0,0.00078125,4,46,1035,1035,0.009223979374735517,0.46,improved
7,0,0.00078125,4,48,1180,1180,0.009227312911122623,0.51,improved
7,0,0.00078125,4,50,1325,1325,0.009230381659187778,0.65,improved
7,0,0.00078125,4,52,1495,1495,0.009233215757035847,0.63,improved
7,0,0.00078125,4,54,1665,1665,0.009235840953558505,0.79,improved
7,0,0.00078125,4,56,1862,1862,0.009238279358443372,0.79,improved
7,0,0.00078125,4,58,2059,2059,0.009240550069450548,0.95,improved
7,0,0.00078125,4,60,2285,2285,0.009242669671193318,1.01,improved
7,0,0.00078125,4,62,2511,2511,0.009244652637989645,1.15,improved
7,0,0.00078125,4,64,2768,2768,0.009246511650995364,1.28,improved
7,0,0.00078125,4,66,3025,3025,0.00924825786953496,1.39,improved
7,0,0.00078125,4,68,3315,3315,0.009249901153626477,1.53,improved
7,0,0.00078125,4,70,3605,3605,0.009251450253198306,1.69,improved
7,0,0.000390625,4,26,195,195,0.004579905648717749,0.19,improved
7,0,0.000390625,4,28,245,245,0.004584892077843045,0.25,improved
7,0,0.000390625,4,30,295,295,0.004589229248597241,0.21,improved
7,0,0.000390625,4,32,360,360,0.004593036190089698,0.23,improved
7,0,0.000390625,4,34,425,425,0.004596404496883606,0.26,improved
7,0,0.000390625,4,36,507,507,0.004599405804300025,0.29,improved
7,0,0.000390625,4,38,589,589,0.004602096932548557,0.32,improved
7,0,0.000390625,4,40,690,690,0.004604523556226626,0.35,improved
7,0,0.000390625,4,42,791,791,0.004606722788331277,0.38,improved
7,0,0.000390625,4,44,913,913,0.0046087251058071245,0.42,improved
7,0,0.000390625,4,46,1035,1035,0.00461055577571984,0.53,improved
7,0,0.000390625,4,48,1180,1180,0.00461223591949768,0.52,improved
7,0,0.000390625,4,50,1325,1325,0.00461378332339155,0.58,improved
7,0,0.000390625,4,52,1495,1495,0.0046152130739077575,0.73,improved
7,0,0.000390625,4,54,1665,1665,0.0046165380728328265,0.72,improved
7,0,0.000390625,4,56,1862,1862,0.004617769383336607,0.88,improved
7,0,0.000390625,4,58,2059,2059,0.004618916565708416,0.89,improved
7,0,0.000390625,4,60,2285,2285,0.004619987929787365,1.07,improved
7,0,0.000390625,4,62,2511,2511,0.004620990723906538,1.12,improved
7,0,0.000390625,4,64,2768,2768,0.004621931301611533,1.33,improved
7,0,0.000390625,4,66,3025,3025,0.0046228152482143256,1.41,improved
7,0,0.000390625,4,68,3315,3315,0.004623647511852263,1.59,improved
7,0,0.000390625,4,70,3605,3605,0.004624432475146627,1.71,improved
7,0,0.0001953125,4,26,195,195,0.002289554215458142,0.18,improved
7,0,0.0001953125,4,28,245,245,0.0022920519908506292,0.2,improved
7,0,0.0001953125,4,30,295,295,0.0022942249813793776,0.22,improved
7,0,0.0001953125,4,32,360,360,0.002296132720583482,0.23,improved
7,0,0.0001953125,4,34,425,425,0.0022978210015557722,0.25,improved
7,0,0.0001953125,4,36,507,507,0.0022993256527632814,0.28,improved
7,0,0.0001953125,4,38,589,589,0.002300675099427271,0.31,improved
7,0,0.0001953125,4,40,690,690,0.0023018921740316093,0.4,improved
7,0,0.0001953125,4,42,791,791,0.0023029954523079627,0.38,improved
