N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
6,1,0.00625,8,6,1,1,0.004417322604160226,0.28,standard
6,1,0.00625,8,8,1,1,0.005235345308634342,0.01,standard
6,1,0.00625,8,10,4,3,0.005894314900276999,0.02,standard
6,1,0.00625,8,12,9,6,0.006442299902778221,0.02,standard
6,1,0.00625,8,14,18,12,0.006909903138494693,0.03,standard
6,1,0.00625,8,16,32,21,0.007317046447112385,0.04,standard
6,1,0.00625,8,18,55,37,0.007677225547363596,0.06,standard
6,1,0.00625,8,20,88,59,0.007999946586610227,0.09,standard
6,1,0.00625,8,22,137,94,0.00829213534178997,0.13,standard
6,1,0.00625,8,24,207,143,0.008558983288322941,0.21,standard
6,1,0.00625,8,26,306,214,0.008804476532372409,0.34,standard
6,1,0.00625,8,28,440,310,0.009031738958382284,0.5,standard
6,1,0.00625,8,30,623,444,0.009243262210755998,0.8,standard
6,1,0.00625,8,32,863,619,0.009441064266316173,1.17,standard
6,1,0.003125,8,6,1,1,0.0011044322892454171,0.02,standard
6,1,0.003125,8,8,1,1,0.0013089567872538277,0.01,standard
6,1,0.003125,8,10,4,3,0.0014737150433212025,0.02,standard
6,1,0.003125,8,12,9,6,0.001610725092313795,0.02,standard
6,1,0.003125,8,14,18,12,0.001727638183281165,0.03,standard
6,1,0.003125,8,16,32,21,0.0018294351251779536,0.04,standard
6,1,0.003125,8,18,55,37,0.001919490085169487,0.06,standard
6,1,0.003125,8,20,88,59,0.0020001797696135156,0.14,standard
6,1,0.003125,8,22,137,94,0.002073235747993317,0.15,standard
6,1,0.003125,8,24,207,143,0.0021399559848991946,0.23,standard
6,1,0.003125,8,26,306,214,0.002201337081510015,0.35,standard
6,1,0.003125,8,28,440,310,0.0022581600685789237,0.53,standard
6,1,0.003125,8,30,623,444,0.0023110479055719266,0.79,standard
6,1,0.003125,8,32,863,619,0.0023605051265403834,1.16,standard
6,1,0.0015625,8,6,1,1,0.00027611442542542096,0.01,standard
6,1,0.0015625,8,8,1,1,0.00032724672643012846,0.01,standard
6,1,0.0015625,8,10,4,3,0.0003684372816925715,0.02,standard
6,1,0.0015625,8,12,9,6,0.0004026906564398036,0.02,standard
6,1,0.0015625,8,14,18,12,0.00043191969691244817,0.03,standard
6,1,0.0015625,8,16,32,21,0.00045736962712015014,0.04,standard
6,1,0.0015625,8,18,55,37,0.00047988400375985286,0.06,standard
6,1,0.0015625,8,20,88,59,0.0005000570139646101,0.1,standard
6,1,0.0015625,8,22,137,94,0.0005183215580103428,0.14,standard
6,1,0.0015625,8,24,207,143,0.0005350021328837014,0.21,standard
6,1,0.0015625,8,26,306,214,0.000550347893713108,0.33,standard
6,1,0.0015625,8,28,440,310,0.0005645541018665434,0.55,standard
6,1,0.0015625,8,30,623,444,0.0005777765001462814,0.78,standard
6,1,0.0015625,8,32,863,619,0.000590141224656063,1.17,standard
6,1,0.00078125,8,6,1,1,6.902900344671781e-05,0.02,standard
6,1,0.00078125,8,8,1,1,8.181215223314702e-05,0.01,standard
6,1,0.00078125,8,10,4,3,9.210985300582917e-05,0.02,standard
6,1,0.00078125,8,12,9,6,0.00010067325060117603,0.02,standard
6,1,0.00078125,8,14,18,12,0.00010798055869120583,0.03,standard
6,1,0.00078125,8,16,32,21,0.00011434308467667341,0.04,standard
6,1,0.00078125,8,18,55,37,0.00011997171864123454,0.07,standard
6,1,0.00078125,8,20,88,59,0.0001250150079955973,0.09,standard
6,1,0.00078125,8,22,137,94,0.00012958117834796037,0.14,standard
6,1,0.00078125,8,24,207,143,0.00013375135431553247,0.23,standard
6,1,0.00078125,8,26,306,214,0.00013758782491761484,0.36,standard
6,1,0.00078125,8,28,440,310,0.00014113940579012067,0.51,standard
6,1,0.00078125,8,30,623,444,0.00014444503280943338,0.78,standard
6,1,0.00078125,8,32,863,619,0.00014753624018508623,1.15,standard
6,1,0.000390625,8,6,1,1,1.7257275682824714e-05,0.01,standard
6,1,0.000390625,8,8,1,1,2.0453067475940402e-05,0.01,standard
6,1,0.000390625,8,10,4,3,2.302749654668253e-05,0.02,standard
6,1,0.000390625,8,12,9,6,2.516834931909528e-05,0.02,standard
6,1,0.000390625,8,14,18,12,2.699517932738874e-05,0.03,standard
6,1,0.000390625,8,16,32,21,2.858581353653745e-05,0.04,standard
6,1,0.000390625,8,18,55,37,2.999297453107026e-05,0.06,standard
6,1,0.000390625,8,20,88,59,3.125379919656591e-05,0.09,standard
6,1,0.000390625,8,22,137,94,3.239534390350457e-05,0.14,standard
6,1,0.000390625,8,24,207,143,3.343788991200422e-05,0.22,standard
6,1,0.000390625,8,26,306,214,3.439700948598095e-05,0.33,standard
6,1,0.000390625,8,28,440,310,3.528490652751555e-05,0.52,standard
6,1,0.000390625,8,30,623,444,3.611131493610556e-05,0.78,standard
6,1,0.000390625,8,32,863,619,3.688411833764334e-05,1.19,standard
6,1,0.0001953125,8,6,1,1,4.31432047446331e-06,0.01,standard
6,1,0.0001953125,8,8,1,1,5.113268710475033e-06,0.01,standard
6,1,0.0001953125,8,10,4,3,5.7568762181129e-06,0.02,standard
6,1,0.0001953125,8,12,9,6,6.292089619625704e-06,0.02,standard
6,1,0.0001953125,8,14,18,12,6.748797318761241e-06,0.03,standard
6,1,0.0001953125,8,16,32,21,7.146456036771457e-06,0.04,standard
6,1,0.0001953125,8,18,55,37,7.498246439036866e-06,0.06,standard
6,1,0.0001953125,8,20,88,59,7.813452750757645e-06,0.1,standard
6,1,0.0001953125,8,22,137,94,8.098839106760044e-06,0.16,standard
6,1,0.0001953125,8,24,207,143,8.35947573748525e-06,0.23,standard
6,1,0.0001953125,8,26,306,214,8.599255671414438e-06,0.36,standard
6,1,0.0001953125,8,28,440,310,8.82123002790067e-06,0.51,standard
6,1,0.0001953125,8,30,623,444,9.027832263378774e-06,0.82,standard
6,1,0.0001953125,8,32,863,619,9.221033257431611e-06,1.16,standard
