N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
5,0,0.003125,4,40,690,690,0.00030428920065411053,0.14,standard
5,0,0.003125,4,42,791,791,0.00030728208282611487,0.16,standard
5,0,0.003125,4,44,913,913,0.0003101357561685811,0.21,standard
5,0,0.003125,4,46,1035,1035,0.0003128625949313931,0.23,standard
5,0,0.003125,4,48,1180,1180,0.00031547339372042056,0.3,standard
5,0,0.003125,4,50,1325,1325,0.0003179776252588708,0.3,standard
5,0,0.003125,4,52,1495,1495,0.0003203836478643033,0.34,standard
5,0,0.003125,4,54,1665,1665,0.00032269887363897584,0.44,standard
5,0,0.003125,4,56,1862,1862,0.0003249299059523822,0.49,standard
5,0,0.003125,4,58,2059,2059,0.0003270826533629777,0.56,standard
5,0,0.003125,4,60,2285,2285,0.00032916242330858586,0.62,standard
5,0,0.003125,4,62,2511,2511,0.00033117400119828013,0.76,standard
5,0,0.003125,4,64,2768,2768,0.0003331217168958934,0.88,standard
5,0,0.003125,4,66,3025,3025,0.00033500950020611935,1.0,standard
5,0,0.003125,4,68,3315,3315,0.0003368409295202153,1.05,standard
5,0,0.003125,4,70,3605,3605,0.0003386192716280927,1.2,standard
5,0,0.0015625,4,26,195,195,6.946881971088885e-05,0.04,standard
5,0,0.0015625,4,28,245,245,7.060508186226204e-05,0.05,standard
5,0,0.0015625,4,30,295,295,7.166298059419213e-05,0.06,standard
5,0,0.0015625,4,32,360,360,7.26526272582978e-05,0.11,standard
5,0,0.0015625,4,34,425,425,7.358229481170733e-05,0.08,standard
5,0,0.0015625,4,36,507,507,7.44588381814745e-05,0.1,standard
5,0,0.0015625,4,38,589,589,7.528800033878673e-05,0.11,standard
5,0,0.0015625,4,40,690,690,7.607464096769479e-05,0.14,standard
5,0,0.0015625,4,42,791,791,7.68229086155964e-05,0.17,standard
5,0,0.0015625,4,44,913,913,7.753637271838728e-05,0.19,standard
5,0,0.0015625,4,46,1035,1035,7.821812725138622e-05,0.27,standard
5,0,0.0015625,4,48,1180,1180,7.8870870450718e-05,0.27,standard
5,0,0.0015625,4,50,1325,1325,7.949697081364948e-05,0.31,standard
5,0,0.0015625,4,52,1495,1495,8.009851806824858e-05,0.42,standard
5,0,0.0015625,4,54,1665,1665,8.067736519377557e-05,0.4,standard
5,0,0.0015625,4,56,1862,1862,8.123516305207223e-05,0.51,standard
5,0,0.0015625,4,58,2059,2059,8.17733889702283e-05,0.57,standard
5,0,0.0015625,4,60,2285,2285,8.229336967333718e-05,0.68,standard
5,0,0.0015625,4,62,2511,2511,8.279630165903147e-05,0.74,standard
5,0,0.0015625,4,64,2768,2768,8.328326740266914e-05,0.88,standard
5,0,0.0015625,4,66,3025,3025,8.375524952685443e-05,1.0,standard
5,0,0.0015625,4,68,3315,3315,8.421314233280077e-05,1.14,standard
5,0,0.0015625,4,70,3605,3605,8.465776276776842e-05,1.29,standard
5,0,0.00078125,4,26,195,195,1.7367327795864564e-05,0.04,standard
5,0,0.00078125,4,28,245,245,1.7651397098039995e-05,0.05,standard
5,0,0.00078125,4,30,295,295,1.7915875313804017e-05,0.06,standard
5,0,0.00078125,4,32,360,360,1.8163290427324905e-05,0.07,standard
5,0,0.00078125,4,34,425,425,1.839571064816829e-05,0.09,standard
5,0,0.00078125,4,36,507,507,1.8614849687417958e-05,0.1,standard
5,0,0.00078125,4,38,589,589,1.8822143419649536e-05,0.11,standard
5,0,0.00078125,4,40,690,690,1.9018806542334726e-05,0.14,standard
5,0,0.00078125,4,42,791,791,1.9205876453180834e-05,0.16,standard
5,0,0.00078125,4,44,913,913,1.938424529101083e-05,0.2,standard
5,0,0.00078125,4,46,1035,1035,1.9554686736205455e-05,0.22,standard
5,0,0.00078125,4,48,1180,1180,1.9717875224034046e-05,0.33,standard
5,0,0.00078125,4,50,1325,1325,1.987440300756353e-05,0.31,standard
5,0,0.00078125,4,52,1495,1495,2.002479237175364e-05,0.37,standard
5,0,0.00078125,4,54,1665,1665,2.0169506702205262e-05,0.47,standard
5,0,0.00078125,4,56,1862,1862,2.0308958663734414e-05,0.5,standard
5,0,0.00078125,4,58,2059,2059,2.0443517547603373e-05,0.64,standard
5,0,0.00078125,4,60,2285,2285,2.05735151714165e-05,0.67,standard
5,0,0.00078125,4,62,2511,2511,2.069925051792588e-05,0.8,standard
5,0,0.00078125,4,64,2768,2768,2.0820994275477137e-05,0.95,standard
5,0,0.00078125,4,66,3025,3025,2.0938991963558124e-05,1.0,standard
5,0,0.00078125,4,68,3315,3315,2.1053467425241806e-05,1.15,standard
5,0,0.00078125,4,70,3605,3605,2.1164624827813376e-05,1.28,standard
5,0,0.000390625,4,26,195,195,4.341839618228261e-06,0.04,standard
5,0,0.000390625,4,28,245,245,4.4128571370045464e-06,0.05,standard
5,0,0.000390625,4,30,295,295,4.478976972381843e-06,0.06,standard
5,0,0.000390625,4,32,360,360,4.540830971135351e-06,0.08,standard
5,0,0.000390625,4,34,425,425,4.59893623285797e-06,0.12,standard
5,0,0.000390625,4,36,507,507,4.653721220318937e-06,0.1,standard
5,0,0.000390625,4,38,589,589,4.70554475115482e-06,0.12,standard
5,0,0.000390625,4,40,690,690,4.754710810608929e-06,0.14,standard
5,0,0.000390625,4,42,791,791,4.801478415296172e-06,0.16,standard
5,0,0.000390625,4,44,913,913,4.8460708233169815e-06,0.2,standard
5,0,0.000390625,4,46,1035,1035,4.888681365169002e-06,0.23,standard
5,0,0.000390625,4,48,1180,1180,4.929478760553681e-06,0.31,standard
5,0,0.000390625,4,50,1325,1325,4.968610731843029e-06,0.32,standard
5,0,0.000390625,4,52,1495,1495,5.006208254341953e-06,0.36,standard
5,0,0.000390625,4,54,1665,1665,5.042387081564316e-06,0.48,standard
5,0,0.000390625,4,56,1862,1862,5.0772501746364686e-06,0.52,standard
5,0,0.000390625,4,58,2059,2059,5.110890024722003e-06,0.63,standard
5,0,0.000390625,4,60,2285,2285,5.143389506547792e-06,0.68,standard
5,0,0.000390625,4,62,2511,2511,5.17482364568373e-06,0.82,standard
5,0,0.000390625,4,64,2768,2768,5.205259703421778e-06,0.95,standard
5,0,0.000390625,4,66,3025,3025,5.234759265518636e-06,1.04,standard
5,0,0.000390625,4,68,3315,3315,5.263378375104719e-06,1.15,standard
5,0,0.000390625,4,70,3605,3605,5.291167714979153e-06,1.34,standard
5,0,0.0001953125,4,26,195,195,1.0854603888473503e-06,0.04,standard
5,0,0.0001953125,4,28,245,245,1.1032147770927696e-06,0.05,standard
5,0,0.0001953125,4,30,295,295,1.119744739403727e-06,0.1,standard
5,0,0.0001953125,4,32,360,360,1.13520826169325e-06,0.07,standard
5,0,0.0001953125,4,34,425,425,1.149734599141527e-06,0.08,standard
5,0,0.0001953125,4,36,507,507,1.1634307999015583e-06,0.1,standard
5,0,0.0001953125,4,38,589,589,1.1763867840277151e-06,0.12,standard
5,0,0.0001953125,4,40,690,690,1.1886782540102172e-06,0.14,standard
5,0,0.0001953125,4,42,791,791,1.200370103814229e-06,0.17,standard
5,0,0.0001953125,4,44,913,913,1.2115183280039626e-06,0.21,standard
5,0,0.0001953125,4,46,1035,1035,1.2221709701452093e-06,0.28,standard
5,0,0.0001953125,4,48,1180,1180,1.232370306306627e-06,0.29,standard
5,0,0.0001953125,4,50,1325,1325,1.2421533454440202e-06,0.35,standard
5,0,0.0001953125,4,52,1495,1495,1.2515526919008988e-06,0.45,standard
5,0,0.0001953125,4,54,1665,1665,1.2605974425091527e-06,0.45,standard
5,0,0.0001953125,4,56,1862,1862,1.2693132333478984e-06,0.52,standard
5,0,0.0001953125,4,58,2059,2059,1.2777231066302571e-06,0.64,standard
5,0,0.0001953125,4,60,2285,2285,1.2858480995608609e-06,0.75,standard
5,0,0.0001953125,4,62,2511,2511,1.2937065061701807e-06,0.79,standard
5,0,0.0001953125,4,64,2768,2768,1.3013156263120097e-06,0.96,standard
5,0,0.0001953125,4,66,3025,3025,1.3086904786594554e-06,1.13,standard
5,0,0.0001953125,4,68,3315,3315,1.315845480431086e-06,1.26,standard
5,0,0.0001953125,4,70,3605,3605,1.3227926352316639e-06,1.33,standard
