N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
5,0,0.003125,4,42,791,791,0.030907525862243036,0.33,improved
5,0,0.003125,4,44,913,913,0.03091978009504127,0.32,improved
5,0,0.003125,4,46,1035,1035,0.030930918286898423,0.37,improved
5,0,0.003125,4,48,1180,1180,0.030941079900134262,0.4,improved
5,0,0.003125,4,50,1325,1325,0.03095038229301596,0.52,improved
5,0,0.003125,4,52,1495,1495,0.03095892488135445,0.54,improved
5,0,0.003125,4,54,1665,1665,0.030966792474529613,0.62,improved
5,0,0.003125,4,56,1862,1862,0.030974057806494287,0.72,improved
5,0,0.003125,4,58,2059,2059,0.03098078365829954,0.74,improved
5,0,0.003125,4,60,2285,2285,0.030987024448804062,0.89,improved
5,0,0.003125,4,62,2511,2511,0.030992827623530325,1.01,improved
5,0,0.003125,4,64,2768,2768,0.03099823468804013,1.05,improved
5,0,0.003125,4,66,3025,3025,0.03100328214761099,1.21,improved
5,0,0.003125,4,68,3315,3315,0.031008002198190436,1.37,improved
5,0,0.003125,4,70,3605,3605,0.03101242337442044,1.47,improved
5,0,0.0015625,4,26,195,195,0.015345714080934556,0.08,improved
5,0,0.0015625,4,28,245,245,0.015362050895627456,0.09,improved
5,0,0.0015625,4,30,295,295,0.015376227249044626,0.11,improved
5,0,0.0015625,4,32,360,360,0.01538864077298184,0.13,improved
5,0,0.0015625,4,34,425,425,0.015399597273722733,0.15,improved
5,0,0.0015625,4,36,507,507,0.015409335787427514,0.21,improved
5,0,0.0015625,4,38,589,589,0.015418045878254155,0.21,improved
5,0,0.0015625,4,40,690,690,0.015425879774522474,0.23,improved
5,0,0.0015625,4,42,791,791,0.01543296115569999,0.27,improved
5,0,0.0015625,4,44,913,913,0.015439391519263157,0.31,improved
5,0,0.0015625,4,46,1035,1035,0.015445254947934526,0.43,improved
5,0,0.0015625,4,48,1180,1180,0.01545062169302043,0.4,improved
5,0,0.0015625,4,50,1325,1325,0.01545555090059666,0.44,improved
5,0,0.0015625,4,52,1495,1495,0.015460092714592921,0.58,improved
5,0,0.0015625,4,54,1665,1665,0.015464289935464049,0.6,improved
5,0,0.0015625,4,56,1862,1862,0.015468179302672868,0.67,improved
5,0,0.0015625,4,58,2059,2059,0.015471792543178766,0.8,improved
5,0,0.0015625,4,60,2285,2285,0.015475157188607563,0.92,improved
5,0,0.0015625,4,62,2511,2511,0.015478297250145729,0.95,improved
5,0,0.0015625,4,64,2768,2768,0.015481233752180553,1.12,improved
5,0,0.0015625,4,66,3025,3025,0.01548398520002329,1.27,improved
5,0,0.0015625,4,68,3315,3315,0.015486567934167708,1.38,improved
5,0,0.0015625,4,70,3605,3605,0.015488996435446586,1.53,improved
5,0,0.00078125,4,26,195,195,0.007666926007447989,0.08,improved
5,0,0.00078125,4,28,245,245,0.007675196583962706,0.09,improved
5,0,0.00078125,4,30,295,295,0.0076823833105282326,0.11,improved
5,0,0.00078125,4,32,360,360,0.007688685209393116,0.13,improved
5,0,0.00078125,4,34,425,425,0.007694255390815169,0.15,improved
5,0,0.00078125,4,36,507,507,0.007699213574003595,0.17,improved
5,0,0.00078125,4,38,589,589,0.007703654723027267,0.2,improved
5,0,0.00078125,4,40,690,690,0.0077076551243652515,0.28,improved
5,0,0.00078125,4,42,791,791,0.007711276776128453,0.26,improved
5,0,0.00078125,4,44,913,913,0.007714570578983467,0.31,improved
5,0,0.00078125,4,46,1035,1035,0.0077175787077745535,0.35,improved
5,0,0.00078125,4,48,1180,1180,0.0077203364154571925,0.4,improved
5,0,0.00078125,4,50,1325,1325,0.007722873385175514,0.51,improved
5,0,0.00078125,4,52,1495,1495,0.007725214799419877,0.54,improved
5,0,0.00078125,4,54,1665,1665,0.007727382151817941,0.66,improved
5,0,0.00078125,4,56,1862,1862,0.007729393909580734,0.68,improved
5,0,0.00078125,4,58,2059,2059,0.007731266014657976,0.81,improved
5,0,0.00078125,4,60,2285,2285,0.007733012312301155,0.86,improved
5,0,0.00078125,4,62,2511,2511,0.007734644880357089,0.99,improved
5,0,0.00078125,4,64,2768,2768,0.00773617429889397,1.14,improved
5,0,0.00078125,4,66,3025,3025,0.00773760988178311,1.24,improved
5,0,0.00078125,4,68,3315,3315,0.007738959857661607,1.35,improved
5,0,0.00078125,4,70,3605,3605,0.007740231520156291,1.55,improved
5,0,0.000390625,4,26,195,195,0.003831977202267552,0.13,improved
5,0,0.000390625,4,28,245,245,0.0038361383513039293,0.09,improved
5,0,0.000390625,4,30,295,295,0.003839756678292312,0.11,improved
5,0,0.000390625,4,32,360,360,0.0038429317499465757,0.13,improved
5,0,0.000390625,4,34,425,425,0.0038457401658123992,0.15,improved
5,0,0.000390625,4,36,507,507,0.0038482418367952694,0.17,improved
5,0,0.000390625,4,38,589,589,0.003850484291181361,0.21,improved
5,0,0.000390625,4,40,690,690,0.003852505712904834,0.23,improved
5,0,0.000390625,4,42,791,791,0.0038543371412318264,0.27,improved
5,0,0.000390625,4,44,913,913,0.0038560040645592435,0.31,improved
5,0,0.000390625,4,46,1035,1035,0.0038575276013085467,0.34,improved
5,0,0.000390625,4,48,1180,1180,0.003858925410927254,0.44,improved
5,0,0.000390625,4,50,1325,1325,0.0038602123614800256,0.46,improved
5,0,0.000390625,4,52,1495,1495,0.0038614010714168893,0.53,improved
5,0,0.000390625,4,54,1665,1665,0.003862502313244431,0.64,improved
5,0,0.000390625,4,56,1862,1862,0.0038635253420876174,0.67,improved
5,0,0.000390625,4,58,2059,2059,0.0038644781495754546,0.81,improved
5,0,0.000390625,4,60,2285,2285,0.0038653676765761976,0.85,improved
5,0,0.000390625,4,62,2511,2511,0.0038661999789283957,1.0,improved
5,0,0.000390625,4,64,2768,2768,0.0038669803685677153,1.13,improved
5,0,0.000390625,4,66,3025,3025,0.003867713512927639,1.22,improved
5,0,0.000390625,4,68,3315,3315,0.003868403543155423,1.38,improved
5,0,0.000390625,4,70,3605,3605,0.003869054117823354,1.56,improved
5,0,0.0001953125,4,26,195,195,0.0019156167508066384,0.08,improved
5,0,0.0001953125,4,28,245,245,0.0019177038306593466,0.09,improved
5,0,0.0001953125,4,30,295,295,0.0019195192796167553,0.1,improved
5,0,0.0001953125,4,32,360,360,0.0019211128860171598,0.12,improved
5,0,0.0001953125,4,34,425,425,0.0019225229685702042,0.14,improved
5,0,0.0001953125,4,36,507,507,0.0019237794924260635,0.17,improved
5,0,0.0001953125,4,38,589,589,0.001924906232945822,0.19,improved
5,0,0.0001953125,4,40,690,690,0.0019259222967241715,0.23,improved
5,0,0.0001953125,4,42,791,791,0.0019268432097160207,0.26,improved
5,0,0.0001953125,4,44,913,913,0.0019276817217758933,0.3,improved
5,0,0.0001953125,4,46,1035,1035,0.001928448404936709,0.39,improved
5,0,0.0001953125,4,48,1180,1180,0.001929152094895581,0.4,improved
5,0,0.0001953125,4,50,1325,1325,0.0019298002363777283,0.46,improved
5,0,0.0001953125,4,52,1495,1495,0.001930399140183345,0.58,improved
5,0,0.0001953125,4,54,1665,1665,0.0019309542024483902,0.58,improved
5,0,0.0001953125,4,56,1862,1862,0.0019314700518866244,0.74,improved
5,0,0.0001953125,4,58,2059,2059,0.0019319506927142275,0.75,improved
5,0,0.0001953125,4,60,2285,2285,0.0019323995998536902,0.91,improved
5,0,0.0001953125,4,62,2511,2511,0.0019328198063832353,0.95,improved
5,0,0.0001953125,4,64,2768,2768,0.001933213971148722,1.12,improved
5,0,0.0001953125,4,66,3025,3025,0.0019335844331339587,1.24,improved
5,0,0.0001953125,4,68,3315,3315,0.0019339332576555589,1.42,improved
5,0,0.0001953125,4,70,3605,3605,0.0019342622814110184,1.55,improved
