N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
5,1,0.00625,7,5,1,1,0.0030675851417779347,0.3,standard
5,1,0.00625,7,7,1,1,0.003722003305357227,0.01,standard
5,1,0.00625,7,9,4,3,0.004227866471475529,0.01,standard
5,1,0.00625,7,11,9,6,0.0046370109776125166,0.01,standard
5,1,0.00625,7,13,18,12,0.004979433191918658,0.01,standard
5,1,0.00625,7,15,32,21,0.005273376107386184,0.01,standard
5,1,0.00625,7,17,54,36,0.005530620477094379,0.02,standard
5,1,0.00625,7,19,85,57,0.005759174129641739,0.03,standard
5,1,0.00625,7,21,132,90,0.005964711465745199,0.04,standard
5,1,0.00625,7,23,197,135,0.006151391977851641,0.06,standard
5,1,0.00625,7,25,287,199,0.006322351263125297,0.09,standard
5,1,0.00625,7,27,407,284,0.006480009220108199,0.14,standard
5,1,0.00625,7,29,567,400,0.006626271044805322,0.2,standard
5,1,0.00625,7,31,773,549,0.00676266266103958,0.27,standard
5,1,0.00625,7,33,1040,745,0.006890424570786195,0.43,standard
5,1,0.003125,7,5,1,1,0.0007669668675315397,0.01,standard
5,1,0.003125,7,7,1,1,0.0009305864659382681,0.01,standard
5,1,0.003125,7,9,4,3,0.0010570646957983796,0.01,standard
5,1,0.003125,7,11,9,6,0.0011593615412022694,0.01,standard
5,1,0.003125,7,13,18,12,0.0012449765844591014,0.01,standard
5,1,0.003125,7,15,32,21,0.0013184708738816979,0.02,standard
5,1,0.003125,7,17,54,36,0.001382789796392752,0.02,standard
5,1,0.003125,7,19,85,57,0.0014399354480872002,0.03,standard
5,1,0.003125,7,21,132,90,0.0014913265305109143,0.04,standard
5,1,0.003125,7,23,197,135,0.0015380029931231203,0.06,standard
5,1,0.003125,7,25,287,199,0.001580748794487634,0.09,standard
5,1,0.003125,7,27,407,284,0.0016201689559826875,0.14,standard
5,1,0.003125,7,29,567,400,0.0016567398142313106,0.19,standard
5,1,0.003125,7,31,773,549,0.0016908428812262655,0.27,standard
5,1,0.003125,7,33,1040,745,0.0017227883079497077,0.39,standard
5,1,0.0015625,7,5,1,1,0.0001917461287676534,0.01,standard
5,1,0.0015625,7,7,1,1,0.00023265196957141944,0.01,standard
5,1,0.0015625,7,9,4,3,0.000264272304520402,0.01,standard
5,1,0.0015625,7,11,9,6,0.0002898471858888146,0.01,standard
5,1,0.0015625,7,13,18,12,0.0003112515398609438,0.01,standard
5,1,0.0015625,7,15,32,21,0.00032962564732147,0.02,standard
5,1,0.0015625,7,17,54,36,0.0003457058674083579,0.02,standard
5,1,0.0015625,7,19,85,57,0.0003599927327973702,0.03,standard
5,1,0.0015625,7,21,132,90,0.00037284092520938793,0.04,standard
5,1,0.0015625,7,23,197,135,0.0003845104368373058,0.06,standard
5,1,0.0015625,7,25,287,199,0.000395197260965979,0.09,standard
5,1,0.0015625,7,27,407,284,0.00040505265591049794,0.14,standard
5,1,0.0015625,7,29,567,400,0.00041419570812505996,0.19,standard
5,1,0.0015625,7,31,773,549,0.000422721797629459,0.29,standard
5,1,0.0015625,7,33,1040,745,0.000430708463684297,0.44,standard
5,1,0.00078125,7,5,1,1,4.793680794910958e-05,0.01,standard
5,1,0.00078125,7,7,1,1,5.816332697825295e-05,0.01,standard
5,1,0.00078125,7,9,4,3,6.606845931126714e-05,0.01,standard
5,1,0.00078125,7,11,9,6,7.246222152232483e-05,0.01,standard
5,1,0.00078125,7,13,18,12,7.781334709884177e-05,0.01,standard
5,1,0.00078125,7,15,32,21,8.240690740925778e-05,0.02,standard
5,1,0.00078125,7,17,54,36,8.642699301530458e-05,0.02,standard
5,1,0.00078125,7,19,85,57,8.999873766764606e-05,0.04,standard
5,1,0.00078125,7,21,132,90,9.321081210908453e-05,0.04,standard
5,1,0.00078125,7,23,197,135,9.61282147521869e-05,0.07,standard
5,1,0.00078125,7,25,287,199,9.879994418145415e-05,0.08,standard
5,1,0.00078125,7,27,407,284,0.00010126381507160736,0.13,standard
5,1,0.00078125,7,29,567,400,0.00010354959918900186,0.2,standard
5,1,0.00078125,7,31,773,549,0.0001056811417580493,0.31,standard
5,1,0.00078125,7,33,1040,745,0.00010767782765705707,0.41,standard
5,1,0.000390625,7,5,1,1,1.1984219224183829e-05,0.01,standard
5,1,0.000390625,7,7,1,1,1.4540852658676378e-05,0.01,standard
5,1,0.000390625,7,9,4,3,1.6517138781439606e-05,0.01,standard
5,1,0.000390625,7,11,9,6,1.8115581956929476e-05,0.01,standard
5,1,0.000390625,7,13,18,12,1.9453365662212625e-05,0.01,standard
5,1,0.000390625,7,15,32,21,2.0601757827426654e-05,0.02,standard
5,1,0.000390625,7,17,54,36,2.160678116363108e-05,0.02,standard
5,1,0.000390625,7,19,85,57,2.24997190760695e-05,0.03,standard
5,1,0.000390625,7,21,132,90,2.3302739356440453e-05,0.04,standard
5,1,0.000390625,7,23,197,135,2.4032091562356814e-05,0.06,standard
5,1,0.000390625,7,25,287,199,2.4700025382450333e-05,0.09,standard
5,1,0.000390625,7,27,407,284,2.5315994479785912e-05,0.14,standard
5,1,0.000390625,7,29,567,400,2.588744188713689e-05,0.19,standard
5,1,0.000390625,7,31,773,549,2.6420328739106213e-05,0.28,standard
5,1,0.000390625,7,33,1040,745,2.6919501390491606e-05,0.41,standard
5,1,0.0001953125,7,5,1,1,2.9960558850439648e-06,0.01,standard
5,1,0.0001953125,7,7,1,1,3.6352144738533436e-06,0.01,standard
5,1,0.0001953125,7,9,4,3,4.129286194647549e-06,0.01,standard
5,1,0.0001953125,7,11,9,6,4.528897142316679e-06,0.01,standard
5,1,0.0001953125,7,13,18,12,4.863343228293401e-06,0.01,standard
5,1,0.0001953125,7,15,32,21,5.1504413973674115e-06,0.02,standard
5,1,0.0001953125,7,17,54,36,5.4016973433450055e-06,0.02,standard
5,1,0.0001953125,7,19,85,57,5.6249319507605104e-06,0.03,standard
5,1,0.0001953125,7,21,132,90,5.8256871360424295e-06,0.04,standard
5,1,0.0001953125,7,23,197,135,6.008025244244693e-06,0.06,standard
5,1,0.0001953125,7,25,287,199,6.1750087854032234e-06,0.1,standard
5,1,0.0001953125,7,27,407,284,6.329001179346672e-06,0.13,standard
5,1,0.0001953125,7,29,567,400,6.4718630857277475e-06,0.19,standard
5,1,0.0001953125,7,31,773,549,6.6050848752001665e-06,0.34,standard
5,1,0.0001953125,7,33,1040,745,6.729878108615082e-06,0.44,standard
