N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
2,0,0.1,4,26,195,195,0.2583938351384604,0.41,standard
2,0,0.1,4,28,245,245,0.2618535132201144,0.07,standard
2,0,0.1,4,30,295,295,0.2650521062064749,0.07,standard
2,0,0.1,4,32,360,360,0.2680245947961741,0.09,standard
2,0,0.1,4,34,425,425,0.27079944028418923,0.1,standard
2,0,0.1,4,36,507,507,0.27340010475664134,0.16,standard
2,0,0.1,4,38,589,589,0.27584615310202,0.14,standard
2,0,0.1,4,40,690,690,0.27815406761906414,0.16,standard
2,0,0.1,4,42,791,791,0.2803378606599743,0.2,standard
2,0,0.1,4,44,913,913,0.28240954252253564,0.23,standard
2,0,0.1,4,46,1035,1035,0.28437948375182687,0.24,standard
2,0,0.1,4,48,1180,1180,0.28625669919057506,0.33,standard
2,0,0.1,4,50,1325,1325,0.2880490732016303,0.34,standard
2,0,0.1,4,52,1495,1495,0.28976354008865746,0.44,standard
2,0,0.1,4,54,1665,1665,0.2914062299890083,0.54,standard
2,0,0.1,4,56,1862,1862,0.292982587866966,0.65,standard
2,0,0.1,4,58,2059,2059,0.29449747134083404,0.84,standard
2,0,0.1,4,60,2285,2285,0.2959552317002794,0.88,standard
2,0,0.1,4,62,2511,2511,0.29735978146061054,1.06,standard
2,0,0.1,4,64,2768,2768,0.29871465104830314,1.29,standard
2,0,0.1,4,66,3025,3025,0.3000230366474496,1.47,standard
2,0,0.1,4,68,3315,3315,0.30128784080869925,1.67,standard
2,0,0.1,4,70,3605,3605,0.30251170709314595,1.78,standard
2,0,0.05,4,26,195,195,0.06696811079055989,0.07,standard
2,0,0.05,4,28,245,245,0.06792477142320083,0.12,standard
2,0,0.05,4,30,295,295,0.06881303072759394,0.07,standard
2,0,0.05,4,32,360,360,0.06964189752167427,0.1,standard
2,0,0.05,4,34,425,425,0.07041871326409233,0.11,standard
2,0,0.05,4,36,507,507,0.07114953959824936,0.12,standard
2,0,0.05,4,38,589,589,0.07183943946815687,0.15,standard
2,0,0.05,4,40,690,690,0.07249268505620589,0.18,standard
2,0,0.05,4,42,791,791,0.07311291427335935,0.23,standard
2,0,0.05,4,44,913,913,0.07370325035850993,0.25,standard
2,0,0.05,4,46,1035,1035,0.07426639455444219,0.3,standard
2,0,0.05,4,48,1180,1180,0.07480469882107266,0.5,standard
2,0,0.05,4,50,1325,1325,0.07532022353360333,0.46,standard
2,0,0.05,4,52,1495,1495,0.0758147837393046,0.67,standard
2,0,0.05,4,54,1665,1665,0.07628998659161981,0.76,standard
2,0,0.05,4,56,1862,1862,0.07674726190754927,0.97,standard
2,0,0.05,4,58,2059,2059,0.07718788730977265,1.21,standard
2,0,0.05,4,60,2285,2285,0.07761300906678263,1.26,standard
2,0,0.05,4,62,2511,2511,0.07802365948424007,1.72,standard
2,0,0.05,4,64,2768,2768,0.07842077151120681,1.94,standard
2,0,0.05,4,66,3025,3025,0.07880519107953284,2.35,standard
2,0,0.05,4,68,3315,3315,0.07917768758579638,2.7,standard
2,0,0.05,4,70,3605,3605,0.07953896284193843,3.53,standard
2,0,0.025,4,26,195,195,0.01689679877566067,0.06,standard
2,0,0.025,4,28,245,245,0.01714229710261307,0.1,standard
2,0,0.025,4,30,295,295,0.017370519626504655,0.08,standard
2,0,0.025,4,32,360,360,0.017583733498030718,0.09,standard
2,0,0.025,4,34,425,425,0.01778378677444027,0.12,standard
2,0,0.025,4,36,507,507,0.017972205776911516,0.15,standard
2,0,0.025,4,38,589,589,0.01815026571933659,0.17,standard
2,0,0.025,4,40,690,690,0.01831904295735831,0.19,standard
2,0,0.025,4,42,791,791,0.01847945431435282,0.25,standard
2,0,0.025,4,44,913,913,0.018632287140536323,0.37,standard
2,0,0.025,4,46,1035,1035,0.018778222607719712,0.61,standard
2,0,0.025,4,48,1180,1180,0.01891785398860576,0.64,standard
2,0,0.025,4,50,1325,1325,0.019051701163224917,0.92,standard
2,0,0.025,4,52,1495,1495,0.01918022225013679,1.06,standard
2,0,0.025,4,54,1665,1665,0.019303823020537923,1.17,standard
2,0,0.025,4,56,1862,1862,0.01942286458375152,1.63,standard
2,0,0.025,4,58,2059,2059,0.019537669711655655,2.0,standard
2,0,0.025,4,60,2285,2285,0.01964852808171842,2.59,standard
2,0,0.025,4,62,2511,2511,0.019755700652737417,3.17,standard
2,0,0.025,4,64,2768,2768,0.0198594233408451,3.78,standard
2,0,0.025,4,66,3025,3025,0.019959910124689405,4.66,standard
2,0,0.025,4,68,3315,3315,0.02005735568421287,8.54,standard
2,0,0.025,4,70,3605,3605,0.020151937654070917,8.24,standard
2,0,0.0125,4,26,195,195,0.004233984330238205,0.06,standard
2,0,0.0125,4,28,245,245,0.004295765658025129,0.06,standard
2,0,0.0125,4,30,295,295,0.004353217596879955,0.07,standard
2,0,0.0125,4,32,360,360,0.004406907848593226,0.08,standard
2,0,0.0125,4,34,425,425,0.004457299200795958,0.1,standard
2,0,0.0125,4,36,507,507,0.004504773896247612,0.13,standard
2,0,0.0125,4,38,589,589,0.004549651311733511,0.15,standard
2,0,0.0125,4,40,690,690,0.004592201037139558,0.43,standard
2,0,0.0125,4,42,791,791,0.0046326527197171905,0.56,standard
2,0,0.0125,4,44,913,913,0.004671203588857569,0.64,standard
2,0,0.0125,4,46,1035,1035,0.00470802428747786,0.96,standard
2,0,0.0125,4,48,1180,1180,0.004743263448436016,0.87,standard
2,0,0.0125,4,50,1325,1325,0.004777051325941092,1.76,standard
2,0,0.0125,4,52,1495,1495,0.004809502707741886,2.59,standard
2,0,0.0125,4,54,1665,1665,0.004840719272052674,3.72,standard
2,0,0.0125,4,56,1862,1862,0.0048707915117170075,3.94,standard
2,0,0.0125,4,58,2059,2059,0.004899800317748894,7.15,standard
2,0,0.0125,4,60,2285,2285,0.004927818292151403,3.82,standard
2,0,0.0125,4,62,2511,2511,0.004954910843587871,7.65,standard
2,0,0.0125,4,64,2768,2768,0.004981137107719057,9.83,standard
2,0,0.0125,4,66,3025,3025,0.005006550725049937,9.39,standard
2,0,0.0125,4,68,3315,3315,0.0050312005014055625,19.64,standard
2,0,0.0125,4,70,3605,3605,0.005055130972565297,28.49,standard
