N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
4,0,0.4,4,26,195,195,3.5097502794434385,1.07,improved
4,0,0.4,4,28,245,245,3.5091165414118506,0.9,improved
4,0,0.4,4,30,295,295,3.5085003158230954,1.06,improved
4,0,0.4,4,32,360,360,3.507894871254563,1.29,improved
4,0,0.4,4,34,425,425,3.507317872086383,1.48,improved
4,0,0.4,4,36,507,507,3.506759612878809,1.73,improved
4,0,0.4,4,38,589,589,3.5062312311096946,1.87,improved
4,0,0.4,4,40,690,690,3.505723178081224,2.03,improved
4,0,0.4,4,42,791,791,3.505243129261174,2.23,improved
4,0,0.4,4,44,913,913,3.504782578903913,2.73,improved
4,0,0.4,4,46,1035,1035,3.5043471724183015,2.89,improved
4,0,0.4,4,48,1180,1180,3.503929593304166,3.23,improved
4,0,0.4,4,50,1325,1325,3.5035341953362393,4.02,improved
4,0,0.4,4,52,1495,1495,3.5031547603989828,4.63,improved
4,0,0.4,4,54,1665,1665,3.5027947648740927,4.96,improved
4,0,0.4,4,56,1862,1862,3.5024489364430273,5.4,improved
4,0,0.4,4,58,2059,2059,3.5021201237642576,61.68,improved
4,0,0.4,4,60,2285,2285,3.501803846826203,69.55,improved
4,0,0.4,4,62,2511,2511,3.5015024864790663,7.9,improved
4,0,0.4,4,64,2768,2768,3.5012122196693127,7.67,improved
4,0,0.4,4,66,3025,3025,3.500935067232615,8.5,improved
4,0,0.4,4,68,3315,3315,3.5006677496616563,9.73,improved
4,0,0.4,4,70,3605,3605,3.5004120035722903,10.54,improved
4,0,0.8,4,26,195,195,4.750959696728676,0.68,improved
4,0,0.8,4,28,245,245,4.750546767284322,0.84,improved
4,0,0.8,4,30,295,295,4.750203405037765,0.99,improved
4,0,0.8,4,32,360,360,4.7499059330261,1.18,improved
4,0,0.8,4,34,425,425,4.7496550892423866,1.36,improved
4,0,0.8,4,36,507,507,4.749434864286598,1.59,improved
4,0,0.8,4,38,589,589,4.749247002739341,1.71,improved
4,0,0.8,4,40,690,690,4.74908026194827,1.97,improved
4,0,0.8,4,42,791,791,4.748936662162885,2.41,improved
4,0,0.8,4,44,913,913,4.74880804418198,2.51,improved
4,0,0.8,4,46,1035,1035,4.748696398058259,2.83,improved
4,0,0.8,4,48,1180,1180,4.748595632958328,3.37,improved
4,0,0.8,4,50,1325,1325,4.748507589032429,3.59,improved
4,0,0.8,4,52,1495,1495,4.748427608197778,4.21,improved
4,0,0.8,4,54,1665,1665,4.748357343448078,4.39,improved
4,0,0.8,4,56,1862,1862,4.748293157466004,4.92,improved
4,0,0.8,4,58,2059,2059,4.748236514870371,7.43,improved
4,0,0.8,4,60,2285,2285,4.748184523705197,5.88,improved
4,0,0.8,4,62,2511,2511,4.74813847381001,8.97,improved
4,0,0.8,4,64,2768,2768,4.7480960293662875,7.6,improved
4,0,0.8,4,66,3025,3025,4.748058324081152,8.8,improved
4,0,0.8,4,68,3315,3315,4.748023445066919,9.41,improved
4,0,0.8,4,70,3605,3605,4.747992389184139,10.39,improved
4,0,1.6,4,26,195,195,4.827312722160022,0.69,improved
4,0,1.6,4,28,245,245,4.828499758204255,0.85,improved
4,0,1.6,4,30,295,295,4.82953711436823,0.99,improved
4,0,1.6,4,32,360,360,4.830450315584414,1.16,improved
4,0,1.6,4,34,425,425,4.8312620875564605,1.38,improved
4,0,1.6,4,36,507,507,4.831987507923788,1.59,improved
4,0,1.6,4,38,589,589,4.832640840787413,1.7,improved
4,0,1.6,4,40,690,690,4.833231572091496,1.93,improved
4,0,1.6,4,42,791,791,4.833769149913153,2.41,improved
4,0,1.6,4,44,913,913,4.834259839177291,2.51,improved
4,0,1.6,4,46,1035,1035,4.834710168192729,2.78,improved
4,0,1.6,4,48,1180,1180,4.8351244378250495,3.39,improved
4,0,1.6,4,50,1325,1325,4.835507315842683,3.56,improved
4,0,1.6,4,52,1495,1495,4.835861849679935,4.45,improved
4,0,1.6,4,54,1665,1665,4.8361914726025566,4.34,improved
4,0,1.6,4,56,1862,1862,4.836498401646625,4.91,improved
4,0,1.6,4,58,2059,2059,4.83678522299418,7.2,improved
4,0,1.6,4,60,2285,2285,4.837053586044585,5.95,improved
4,0,1.6,4,62,2511,2511,4.83730547900726,8.16,improved
4,0,1.6,4,64,2768,2768,4.837542152789879,7.52,improved
4,0,1.6,4,66,3025,3025,4.837765163089837,8.34,improved
4,0,1.6,4,68,3315,3315,4.837975474567196,8.56,improved
4,0,1.6,4,70,3605,3605,4.83817432341419,10.38,improved
