N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
3,0,0.1,4,26,195,195,0.2716246497808813,0.34,standard
3,0,0.1,4,28,245,245,0.27576792358170527,0.07,standard
3,0,0.1,4,30,295,295,0.27960840989356395,0.07,standard
3,0,0.1,4,32,360,360,0.2831860022463613,0.09,standard
3,0,0.1,4,34,425,425,0.28653326514584904,0.09,standard
3,0,0.1,4,36,507,507,0.2896771192577369,0.16,standard
3,0,0.1,4,38,589,589,0.2926400694470641,0.12,standard
3,0,0.1,4,40,690,690,0.29544111667665013,0.14,standard
3,0,0.1,4,42,791,791,0.298096446541059,0.16,standard
3,0,0.1,4,44,913,913,0.3006199569498482,0.2,standard
3,0,0.1,4,46,1035,1035,0.3030236679851836,0.21,standard
3,0,0.1,4,48,1180,1180,0.3053180441155209,0.31,standard
3,0,0.1,4,50,1325,1325,0.3075122503040172,0.3,standard
3,0,0.1,4,52,1495,1495,0.30961435762234496,0.35,standard
3,0,0.1,4,54,1665,1665,0.3116315098456972,0.4,standard
3,0,0.1,4,56,1862,1862,0.3135700595784101,0.43,standard
3,0,0.1,4,58,2059,2059,0.315435680349169,0.56,standard
3,0,0.1,4,60,2285,2285,0.317233459586435,0.58,standard
3,0,0.1,4,62,2511,2511,0.3189679762514066,0.66,standard
3,0,0.1,4,64,2768,2768,0.320643366065076,0.75,standard
3,0,0.1,4,66,3025,3025,0.32226337662995463,0.86,standard
3,0,0.1,4,68,3315,3315,0.3238314142668439,0.87,standard
3,0,0.1,4,70,3605,3605,0.3253505840127641,1.06,standard
3,0,0.05,4,26,195,195,0.07028994678695305,0.05,standard
3,0,0.05,4,28,245,245,0.07141800966836957,0.06,standard
3,0,0.05,4,30,295,295,0.07246692075465616,0.11,standard
3,0,0.05,4,32,360,360,0.07344694694379153,0.08,standard
3,0,0.05,4,34,425,425,0.07436648396531365,0.09,standard
3,0,0.05,4,36,507,507,0.07523248463349372,0.1,standard
3,0,0.05,4,38,589,589,0.07605077126510217,0.12,standard
3,0,0.05,4,40,690,690,0.07682626792129632,0.14,standard
3,0,0.05,4,42,791,791,0.07756317595322557,0.16,standard
3,0,0.05,4,44,913,913,0.07826510868296063,0.19,standard
3,0,0.05,4,46,1035,1035,0.07893519612440546,0.27,standard
3,0,0.05,4,48,1180,1180,0.07957616739837294,0.24,standard
3,0,0.05,4,50,1325,1325,0.08019041630873328,0.26,standard
3,0,0.05,4,52,1495,1495,0.08078005404549447,0.37,standard
3,0,0.05,4,54,1665,1665,0.08134695193073142,0.37,standard
3,0,0.05,4,56,1862,1862,0.08189277638230494,0.48,standard
3,0,0.05,4,58,2059,2059,0.08241901773573246,0.5,standard
3,0,0.05,4,60,2285,2285,0.08292701417320829,0.63,standard
3,0,0.05,4,62,2511,2511,0.08341797172493523,0.67,standard
3,0,0.05,4,64,2768,2768,0.08389298109019883,0.79,standard
3,0,0.05,4,66,3025,3025,0.08435303186681734,0.85,standard
3,0,0.05,4,68,3315,3315,0.08479902465314053,0.92,standard
3,0,0.05,4,70,3605,3605,0.08523178139362407,1.04,standard
3,0,0.025,4,26,195,195,0.017730567598307552,0.05,standard
3,0,0.025,4,28,245,245,0.018019168812448312,0.07,standard
3,0,0.025,4,30,295,295,0.018287775549971807,0.07,standard
3,0,0.025,4,32,360,360,0.018538971063502455,0.08,standard
3,0,0.025,4,34,425,425,0.018774868653479472,0.1,standard
3,0,0.025,4,36,507,507,0.018997219119409763,0.11,standard
3,0,0.025,4,38,589,589,0.019207489164414178,0.12,standard
3,0,0.025,4,40,690,690,0.019406919692385644,0.14,standard
3,0,0.025,4,42,791,791,0.01959656988283683,0.17,standard
3,0,0.025,4,44,913,913,0.019777351013524926,0.18,standard
3,0,0.025,4,46,1035,1035,0.019950052765497033,0.26,standard
3,0,0.025,4,48,1180,1180,0.02011536392877026,0.26,standard
3,0,0.025,4,50,1325,1325,0.02027388888256036,0.28,standard
3,0,0.025,4,52,1495,1495,0.020426160841821014,0.39,standard
3,0,0.025,4,54,1665,1665,0.020572652604973245,0.38,standard
