N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
3,0,0.4,4,26,195,195,3.13861170360665,1.04,improved
3,0,0.4,4,28,245,245,3.1377491101526243,0.88,improved
3,0,0.4,4,30,295,295,3.136967222146993,1.03,improved
3,0,0.4,4,32,360,360,3.1362272205399497,1.3,improved
3,0,0.4,4,34,425,425,3.135554615427093,1.45,improved
3,0,0.4,4,36,507,507,3.134918227564973,1.6,improved
3,0,0.4,4,38,589,589,3.134336894166881,1.86,improved
3,0,0.4,4,40,690,690,3.1337859547585194,2.01,improved
3,0,0.4,4,42,791,791,3.133279903238082,2.25,improved
3,0,0.4,4,44,913,913,3.1327991820192334,2.71,improved
3,0,0.4,4,46,1035,1035,3.1323552602362574,2.91,improved
3,0,0.4,4,48,1180,1180,3.1319324886732147,3.77,improved
3,0,0.4,4,50,1325,1325,3.131540132951348,3.5,improved
3,0,0.4,4,52,1495,1495,3.13116553477006,4.2,improved
3,0,0.4,4,54,1665,1665,3.1308163024512514,4.85,improved
3,0,0.4,4,56,1862,1862,3.1304820827088564,5.04,improved
3,0,0.4,4,58,2059,2059,3.1301692070708977,66.72,improved
3,0,0.4,4,60,2285,2285,3.1298691165857013,71.84,improved
3,0,0.4,4,62,2511,2511,3.1295871402483706,6.74,improved
3,0,0.4,4,64,2768,2768,3.1293161313065414,9.08,improved
3,0,0.4,4,66,3025,3025,3.1290606191494557,8.47,improved
3,0,0.4,4,68,3315,3315,3.1288145807216203,9.37,improved
3,0,0.4,4,70,3605,3605,3.128581899132136,10.61,improved
3,0,0.8,4,26,195,195,4.387304854066237,0.66,improved
3,0,0.8,4,28,245,245,4.387208685703632,0.81,improved
3,0,0.8,4,30,295,295,4.387153605053328,0.96,improved
3,0,0.8,4,32,360,360,4.387113078515809,1.14,improved
3,0,0.8,4,34,425,425,4.3870972706903775,1.33,improved
3,0,0.8,4,36,507,507,4.387088360858357,1.59,improved
3,0,0.8,4,38,589,589,4.387094889520222,1.81,improved
3,0,0.8,4,40,690,690,4.387104334487837,1.97,improved
3,0,0.8,4,42,791,791,4.387123694122214,2.18,improved
3,0,0.8,4,44,913,913,4.387143842574177,2.8,improved
3,0,0.8,4,46,1035,1035,4.387170486849178,3.26,improved
3,0,0.8,4,48,1180,1180,4.387196774228398,3.52,improved
3,0,0.8,4,50,1325,1325,4.387227373259763,4.06,improved
3,0,0.8,4,52,1495,1495,4.3872570082808515,4.03,improved
3,0,0.8,4,54,1665,1665,4.387289522946476,4.57,improved
3,0,0.8,4,56,1862,1862,4.387320769365983,5.51,improved
3,0,0.8,4,58,2059,2059,4.387353936468614,5.5,improved
3,0,0.8,4,60,2285,2285,4.387385703933583,7.57,improved
3,0,0.8,4,62,2511,2511,4.38741873877131,6.74,improved
3,0,0.8,4,64,2768,2768,4.38745034158785,8.27,improved
3,0,0.8,4,66,3025,3025,4.387482760566223,8.38,improved
3,0,0.8,4,68,3315,3315,4.387513771278302,9.39,improved
3,0,0.8,4,70,3605,3605,4.387545283241608,11.0,improved
3,0,1.6,4,26,195,195,4.59535980426487,0.62,improved
3,0,1.6,4,28,245,245,4.596802721042771,0.76,improved
3,0,1.6,4,30,295,295,4.598054733626345,0.89,improved
3,0,1.6,4,32,360,360,4.599150054872429,1.07,improved
3,0,1.6,4,34,425,425,4.600118158539358,1.25,improved
3,0,1.6,4,36,507,507,4.6009789143977144,1.51,improved
3,0,1.6,4,38,589,589,4.601750489843516,1.69,improved
3,0,1.6,4,40,690,690,4.602445208657923,1.95,improved
3,0,1.6,4,42,791,791,4.6030749231978705,2.18,improved
3,0,1.6,4,44,913,913,4.6036476745756,2.53,improved
3,0,1.6,4,46,1035,1035,4.604171547745136,3.03,improved
3,0,1.6,4,48,1180,1180,4.604652005786763,3.7,improved
3,0,1.6,4,50,1325,1325,4.605094766051241,4.06,improved
3,0,1.6,4,52,1495,1495,4.605503664706744,3.83,improved
3,0,1.6,4,54,1665,1665,4.605882866966615,4.66,improved
3,0,1.6,4,56,1862,1862,4.606235141730488,5.45,improved
3,0,1.6,4,58,2059,2059,4.606563600356114,5.82,improved
3,0,1.6,4,60,2285,2285,4.6068702885120105,7.23,improved
3,0,1.6,4,62,2511,2511,4.607157580521473,6.77,improved
3,0,1.6,4,64,2768,2768,4.607427018247142,8.26,improved
3,0,1.6,4,66,3025,3025,4.6076804473194635,8.31,improved
3,0,1.6,4,68,3315,3315,4.607919050208399,9.54,improved
3,0,1.6,4,70,3605,3605,4.608144284874898,10.7,improved
