N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
4,0,0.1,4,26,195,195,0.2732427157982866,0.35,standard
4,0,0.1,4,28,245,245,0.27752168895568685,0.05,standard
4,0,0.1,4,30,295,295,0.281494197582497,0.07,standard
4,0,0.1,4,32,360,360,0.28520028747656,0.09,standard
4,0,0.1,4,34,425,425,0.28867267964082305,0.1,standard
4,0,0.1,4,36,507,507,0.2919384501108434,0.16,standard
4,0,0.1,4,38,589,589,0.29502025484741345,0.12,standard
4,0,0.1,4,40,690,690,0.2979372398610263,0.14,standard
4,0,0.1,4,42,791,791,0.300705728829523,0.16,standard
4,0,0.1,4,44,913,913,0.30333975040085587,0.19,standard
4,0,0.1,4,46,1035,1035,0.3058514480044984,0.22,standard
4,0,0.1,4,48,1180,1180,0.3082514022227507,0.29,standard
4,0,0.1,4,50,1325,1325,0.3105488871770683,0.28,standard
4,0,0.1,4,52,1495,1495,0.31275207648648207,0.31,standard
4,0,0.1,4,54,1665,1665,0.3148682102399904,0.41,standard
4,0,0.1,4,56,1862,1862,0.3169037315086849,0.41,standard
4,0,0.1,4,58,2059,2059,0.31886439882333745,0.53,standard
4,0,0.1,4,60,2285,2285,0.3207553795203344,0.56,standard
4,0,0.1,4,62,2511,2511,0.3225813277266242,0.67,standard
4,0,0.1,4,64,2768,2768,0.3243464499187615,0.8,standard
4,0,0.1,4,66,3025,3025,0.3260545603556501,0.86,standard
4,0,0.1,4,68,3315,3315,0.3277091282038921,0.92,standard
4,0,0.1,4,70,3605,3605,0.32931331780479545,1.06,standard
4,0,0.05,4,26,195,195,0.07040774228761128,0.05,standard
4,0,0.05,4,28,245,245,0.07154638059533906,0.06,standard
4,0,0.05,4,30,295,295,0.07260566851485602,0.11,standard
4,0,0.05,4,32,360,360,0.0735958762541139,0.08,standard
4,0,0.05,4,34,425,425,0.0745254041250315,0.09,standard
4,0,0.05,4,36,507,507,0.07540121027124343,0.1,standard
4,0,0.05,4,38,589,589,0.07622912274060901,0.12,standard
4,0,0.05,4,40,690,690,0.07701407149927186,0.14,standard
4,0,0.05,4,42,791,791,0.07776026382732473,0.16,standard
4,0,0.05,4,44,913,913,0.07847131890078524,0.18,standard
4,0,0.05,4,46,1035,1035,0.07915037244931869,0.24,standard
4,0,0.05,4,48,1180,1180,0.07980015913158017,0.26,standard
4,0,0.05,4,50,1325,1325,0.08042307808847726,0.28,standard
4,0,0.05,4,52,1495,1495,0.08102124563308738,0.36,standard
4,0,0.05,4,54,1665,1665,0.08159653799280199,0.35,standard
4,0,0.05,4,56,1862,1862,0.0821506262734902,0.47,standard
4,0,0.05,4,58,2059,2059,0.08268500528496593,0.46,standard
4,0,0.05,4,60,2285,2285,0.08320101747664074,0.59,standard
4,0,0.05,4,62,2511,2511,0.08369987294664377,0.62,standard
4,0,0.05,4,64,2768,2768,0.08418266627075081,0.77,standard
4,0,0.05,4,66,3025,3025,0.08465039074131483,0.84,standard
4,0,0.05,4,68,3315,3315,0.08510395047831665,0.94,standard
4,0,0.05,4,70,3605,3605,0.08554417078313219,1.04,standard
4,0,0.025,4,26,195,195,0.01773825097831448,0.06,standard
4,0,0.025,4,28,245,245,0.018027556326408126,0.06,standard
4,0,0.025,4,30,295,295,0.01829685592430667,0.07,standard
4,0,0.025,4,32,360,360,0.018548733102303035,0.09,standard
4,0,0.025,4,34,425,425,0.018785301335820036,0.1,standard
4,0,0.025,4,36,507,507,0.01900831166059849,0.12,standard
4,0,0.025,4,38,589,589,0.019219231053504888,0.12,standard
4,0,0.025,4,40,690,690,0.019419300713218773,0.15,standard
4,0,0.025,4,42,791,791,0.019609580124207947,0.16,standard
4,0,0.025,4,44,913,913,0.01979098087191679,0.18,standard
4,0,0.025,4,46,1035,1035,0.019964292942707768,0.27,standard
4,0,0.025,4,48,1180,1180,0.02013020542634803,0.26,standard
4,0,0.025,4,50,1325,1325,0.020289322993812527,0.29,standard
4,0,0.025,4,52,1495,1495,0.02044217914282503,0.38,standard
4,0,0.025,4,54,1665,1665,0.02058924694444978,0.38,standard
4,0,0.025,4,56,1862,1862,0.020730947834395223,0.48,standard
4,0,0.025,4,58,2059,2059,0.02086765886300752,0.46,standard
4,0,0.025,4,60,2285,2285,0.02099971871539804,0.64,standard
4,0,0.025,4,62,2511,2511,0.021127432743966112,0.64,standard
4,0,0.025,4,64,2768,2768,0.021251077203607333,0.8,standard
4,0,0.025,4,66,3025,3025,0.021370902833255594,0.88,standard
4,0,0.025,4,68,3315,3315,0.021487137904106498,0.98,standard
4,0,0.025,4,70,3605,3605,0.02159999082541333,1.12,standard
4,0,0.0125,4,26,195,195,0.004443169583534715,0.06,standard
4,0,0.0125,4,28,245,245,0.004515792292229608,0.08,standard
4,0,0.0125,4,30,295,295,0.004583403148533453,0.09,standard
4,0,0.0125,4,32,360,360,0.0046466489640967674,0.09,standard
4,0,0.0125,4,34,425,425,0.004706058938500731,0.1,standard
4,0,0.0125,4,36,507,507,0.004762071543422646,0.12,standard
4,0,0.0125,4,38,589,589,0.004815054140311537,0.13,standard
4,0,0.0125,4,40,690,690,0.004865317567872711,0.16,standard
4,0,0.0125,4,42,791,791,0.004913127171518014,0.18,standard
4,0,0.0125,4,44,913,913,0.004958711267971292,0.19,standard
4,0,0.0125,4,46,1035,1035,0.0050022677280401615,0.25,standard
4,0,0.0125,4,48,1180,1180,0.00504396915967233,0.26,standard
4,0,0.0125,4,50,1325,1325,0.0050839670325200466,0.27,standard
4,0,0.0125,4,52,1495,1495,0.005122394994235405,0.37,standard
4,0,0.0125,4,54,1665,1665,0.005159371560404485,0.38,standard
4,0,0.0125,4,56,1862,1862,0.005195002316172182,0.48,standard
4,0,0.0125,4,58,2059,2059,0.0052293817307916286,0.49,standard
