N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
6,0,0.4,4,26,195,195,4.0910762956011535,1.08,improved
6,0,0.4,4,28,245,245,4.091012651472986,0.97,improved
6,0,0.4,4,30,295,295,4.090860674092959,1.11,improved
6,0,0.4,4,32,360,360,4.090645154337551,1.39,improved
6,0,0.4,4,34,425,425,4.090390760689017,1.54,improved
6,0,0.4,4,36,507,507,4.090107802215929,1.75,improved
6,0,0.4,4,38,589,589,4.089809786922853,1.96,improved
6,0,0.4,4,40,690,690,4.089500674292734,2.07,improved
6,0,0.4,4,42,791,791,4.089188408108775,2.35,improved
6,0,0.4,4,44,913,913,4.088874042134849,2.56,improved
6,0,0.4,4,46,1035,1035,4.08856253958871,3.14,improved
6,0,0.4,4,48,1180,1180,4.088253608615333,3.24,improved
6,0,0.4,4,50,1325,1325,4.087950517669809,3.66,improved
6,0,0.4,4,52,1495,1495,4.087652370419658,4.39,improved
6,0,0.4,4,54,1665,1665,4.087361421318279,4.87,improved
6,0,0.4,4,56,1862,1862,4.087076532329385,5.62,improved
6,0,0.4,4,58,2059,2059,4.086799323651273,5.41,improved
6,0,0.4,4,60,2285,2285,4.086528595202424,7.05,improved
6,0,0.4,4,62,2511,2511,4.086265554497044,6.73,improved
6,0,0.4,4,64,2768,2768,4.0860090273200536,7.29,improved
6,0,0.4,4,66,3025,3025,4.085759942987671,8.46,improved
6,0,0.4,4,68,3315,3315,4.085517194019087,9.77,improved
6,0,0.4,4,70,3605,3605,4.085281516051441,9.5,improved
6,0,0.8,4,26,195,195,5.3261182359153665,0.6,improved
6,0,0.8,4,28,245,245,5.325520170482567,0.74,improved
6,0,0.8,4,30,295,295,5.324985840991755,0.87,improved
6,0,0.8,4,32,360,360,5.324502518645244,1.03,improved
6,0,0.8,4,34,425,425,5.324068702216274,1.23,improved
6,0,0.8,4,36,507,507,5.323674294626549,1.49,improved
6,0,0.8,4,38,589,589,5.323318097898884,1.83,improved
6,0,0.8,4,40,690,690,5.322992378602071,2.29,improved
6,0,0.8,4,42,791,791,5.3226963619069405,2.67,improved
6,0,0.8,4,44,913,913,5.322424135819977,3.03,improved
6,0,0.8,4,46,1035,1035,5.322175263464136,3.18,improved
6,0,0.8,4,48,1180,1180,5.321945184266346,4.15,improved
6,0,0.8,4,50,1325,1325,5.3217336973328235,4.25,improved
6,0,0.8,4,52,1495,1495,5.32153723988612,3.88,improved
6,0,0.8,4,54,1665,1665,5.321355766660363,5.81,improved
6,0,0.8,4,56,1862,1862,5.3211864567252,5.73,improved
6,0,0.8,4,58,2059,2059,5.321029363752122,6.53,improved
6,0,0.8,4,60,2285,2285,5.320882224684092,6.49,improved
6,0,0.8,4,62,2511,2511,5.3207451538040225,7.43,improved
6,0,0.8,4,64,2768,2768,5.320616313026831,7.23,improved
6,0,0.8,4,66,3025,3025,5.320495851838662,8.52,improved
6,0,0.8,4,68,3315,3315,5.320382260117092,8.72,improved
6,0,0.8,4,70,3605,3605,5.320275705915549,10.46,improved
6,0,1.6,4,26,195,195,5.199637423877155,0.63,improved
6,0,1.6,4,28,245,245,5.200346716445556,0.8,improved
6,0,1.6,4,30,295,295,5.200980452542098,0.88,improved
6,0,1.6,4,32,360,360,5.201549011622808,1.06,improved
6,0,1.6,4,34,425,425,5.202063214386171,1.24,improved
6,0,1.6,4,36,507,507,5.202529661719277,1.46,improved
6,0,1.6,4,38,589,589,5.202955628621357,1.7,improved
6,0,1.6,4,40,690,690,5.203345514912094,2.01,improved
6,0,1.6,4,42,791,791,5.203704407151607,2.41,improved
6,0,1.6,4,44,913,913,5.204035349457023,2.99,improved
6,0,1.6,4,46,1035,1035,5.2043420138152126,3.24,improved
6,0,1.6,4,48,1180,1180,5.204626571530991,3.51,improved
6,0,1.6,4,50,1325,1325,5.204891745038351,3.87,improved
6,0,1.6,4,52,1495,1495,5.205139122985,4.57,improved
6,0,1.6,4,54,1665,1665,5.205370769960793,4.95,improved
6,0,1.6,4,56,1862,1862,5.205587873680171,5.21,improved
6,0,1.6,4,58,2059,2059,5.2057920305747265,7.19,improved
6,0,1.6,4,60,2285,2285,5.2059841452652105,6.8,improved
6,0,1.6,4,62,2511,2511,5.206165473210276,76.89,improved
6,0,1.6,4,64,2768,2768,5.206336714644931,8.18,improved
6,0,1.6,4,66,3025,3025,5.206498871625079,8.8,improved
6,0,1.6,4,68,3315,3315,5.206652493931031,9.86,improved
6,0,1.6,4,70,3605,3605,5.206798391920875,10.32,improved
