N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
8,0,0.1,4,26,195,195,1.3250129948571083,2.55,improved
8,0,0.1,4,28,245,245,1.325765002313217,2.26,improved
8,0,0.1,4,30,295,295,1.3263799759465706,2.33,improved
8,0,0.1,4,32,360,360,1.3268862934249834,2.5,improved
8,0,0.1,4,34,425,425,1.3273054648884561,2.57,improved
8,0,0.1,4,36,507,507,1.327653816007825,2.7,improved
8,0,0.1,4,38,589,589,1.327944154026467,2.81,improved
8,0,0.1,4,40,690,690,1.32818643405648,3.0,improved
8,0,0.1,4,42,791,791,1.3283886916583771,3.13,improved
8,0,0.1,4,44,913,913,1.3285572834778885,3.33,improved
8,0,0.1,4,46,1035,1035,1.3286974683756978,3.57,improved
8,0,0.1,4,48,1180,1180,1.3288134594866494,3.85,improved
8,0,0.1,4,50,1325,1325,1.3289088199071306,4.0,improved
8,0,0.1,4,52,1495,1495,1.3289864291797526,4.29,improved
8,0,0.1,4,54,1665,1665,1.329048772508263,4.59,improved
8,0,0.1,4,56,1862,1862,1.3290978691496043,4.82,improved
8,0,0.1,4,58,2059,2059,1.3291354956584653,5.16,improved
8,0,0.1,4,60,2285,2285,1.329163099021236,5.57,improved
8,0,0.1,4,62,2511,2511,1.329181976361706,5.94,improved
8,0,0.1,4,64,2768,2768,1.3291931838748623,6.4,improved
8,0,0.1,4,66,3025,3025,1.3291976861302968,6.75,improved
8,0,0.1,4,68,3315,3315,1.3291962663425028,7.32,improved
8,0,0.1,4,70,3605,3605,1.3291896533904355,7.7,improved
8,0,0.05,4,26,195,195,0.6501528655455981,2.18,improved
8,0,0.05,4,28,245,245,0.6506455902136404,2.24,improved
8,0,0.05,4,30,295,295,0.6510595252580385,2.32,improved
8,0,0.05,4,32,360,360,0.6514101712481278,2.45,improved
8,0,0.05,4,34,425,425,0.6517093411737996,2.57,improved
8,0,0.05,4,36,507,507,0.6519661518122769,2.68,improved
8,0,0.05,4,38,589,589,0.6521877724736923,2.81,improved
8,0,0.05,4,40,690,690,0.652379883158418,3.03,improved
8,0,0.05,4,42,791,791,0.6525470639062106,3.14,improved
8,0,0.05,4,44,913,913,0.6526930189087757,3.36,improved
8,0,0.05,4,46,1035,1035,0.6528207972874178,3.58,improved
8,0,0.05,4,48,1180,1180,0.6529329061024584,3.79,improved
8,0,0.05,4,50,1325,1325,0.6530314452549398,4.0,improved
8,0,0.05,4,52,1495,1495,0.6531181645464098,4.31,improved
8,0,0.05,4,54,1665,1665,0.6531945517343024,4.55,improved
8,0,0.05,4,56,1862,1862,0.6532618601275131,4.94,improved
8,0,0.05,4,58,2059,2059,0.6533211694764003,5.16,improved
8,0,0.05,4,60,2285,2285,0.6533733974517606,5.6,improved
8,0,0.05,4,62,2511,2511,0.6534193440776707,5.92,improved
8,0,0.05,4,64,2768,2768,0.6534596942091044,6.27,improved
8,0,0.05,4,66,3025,3025,0.6534950513172805,6.82,improved
8,0,0.05,4,68,3315,3315,0.6535259350338996,7.22,improved
8,0,0.05,4,70,3605,3605,0.6535528078076629,7.61,improved
8,0,0.025,4,26,195,195,0.32012217185633846,2.17,improved
8,0,0.025,4,28,245,245,0.3204096831128038,2.27,improved
8,0,0.025,4,30,295,295,0.3206551080554065,2.3,improved
8,0,0.025,4,32,360,360,0.32086645351809173,2.43,improved
8,0,0.025,4,34,425,425,0.32104984959772226,2.53,improved
8,0,0.025,4,36,507,507,0.32121006215487213,2.7,improved
8,0,0.025,4,38,589,589,0.3213508538239667,2.81,improved
8,0,0.025,4,40,690,690,0.3214752294368979,2.97,improved
8,0,0.025,4,42,791,791,0.32158561971130833,3.08,improved
8,0,0.025,4,44,913,913,0.32168400770086975,3.31,improved
8,0,0.025,4,46,1035,1035,0.3217720295838091,3.56,improved
8,0,0.025,4,48,1180,1180,0.32185104360532285,3.73,improved
8,0,0.025,4,50,1325,1325,0.3219221889445149,3.94,improved
8,0,0.025,4,52,1495,1495,0.3219864250101643,4.27,improved
8,0,0.025,4,54,1665,1665,0.32204456766059764,4.47,improved
8,0,0.025,4,56,1862,1862,0.32209731236693906,4.79,improved
8,0,0.025,4,58,2059,2059,0.32214525763321095,5.16,improved
8,0,0.025,4,60,2285,2285,0.32218891889868395,5.57,improved
8,0,0.025,4,62,2511,2511,0.32222874430970616,5.86,improved
8,0,0.025,4,64,2768,2768,0.3222651232748152,6.3,improved
8,0,0.025,4,66,3025,3025,0.322298397443102,6.59,improved
8,0,0.025,4,68,3315,3315,0.32232886591617077,7.02,improved
8,0,0.025,4,70,3605,3605,0.32235679326901284,7.51,improved
8,0,0.0125,4,26,195,195,0.1586016395921716,2.12,improved
8,0,0.0125,4,28,245,245,0.15875816820554167,2.2,improved
8,0,0.0125,4,30,295,295,0.15889300190352615,2.3,improved
8,0,0.0125,4,32,360,360,0.15901019145001988,2.4,improved
8,0,0.0125,4,34,425,425,0.15911284610675172,2.49,improved
8,0,0.0125,4,36,507,507,0.15920339099574382,2.62,improved
8,0,0.0125,4,38,589,589,0.15928374545760768,2.73,improved
8,0,0.0125,4,40,690,690,0.1593554475506101,2.95,improved
8,0,0.0125,4,42,791,791,0.15941974432350042,3.06,improved
8,0,0.0125,4,44,913,913,0.15947765692552163,3.23,improved
8,0,0.0125,4,46,1035,1035,0.15953002967921737,3.38,improved
8,0,0.0125,4,48,1180,1180,0.15957756623916478,3.6,improved
8,0,0.0125,4,50,1325,1325,0.15962085795534672,3.84,improved
8,0,0.0125,4,52,1495,1495,0.15966040492993633,4.08,improved
8,0,0.0125,4,54,1665,1665,0.15969663320365168,4.39,improved
8,0,0.0125,4,56,1862,1862,0.15972990758671826,4.66,improved
8,0,0.0125,4,58,2059,2059,0.15976054250597385,5.02,improved
8,0,0.0125,4,60,2285,2285,0.1597888100504245,5.31,improved
8,0,0.0125,4,62,2511,2511,0.15981494712085267,5.73,improved
8,0,0.0125,4,64,2768,2768,0.15983916059561254,6.07,improved
8,0,0.0125,4,66,3025,3025,0.15986163217642568,6.64,improved
