N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
8,0,0.4,4,26,195,195,4.563293681425198,2.89,improved
8,0,0.4,4,28,245,245,4.56378192591286,2.71,improved
8,0,0.4,4,30,295,295,4.564094748268333,2.86,improved
8,0,0.4,4,32,360,360,4.564276691142898,3.14,improved
8,0,0.4,4,34,425,425,4.564363048981183,3.29,improved
8,0,0.4,4,36,507,507,4.56437620559036,3.49,improved
8,0,0.4,4,38,589,589,4.564335591757685,3.72,improved
8,0,0.4,4,40,690,690,4.564253018025177,3.88,improved
8,0,0.4,4,42,791,791,4.5641398539880145,4.18,improved
8,0,0.4,4,44,913,913,4.564002515619571,4.35,improved
8,0,0.4,4,46,1035,1035,4.563847994523279,4.88,improved
8,0,0.4,4,48,1180,1180,4.5636798108717205,5.65,improved
8,0,0.4,4,50,1325,1325,4.56350244654735,5.86,improved
8,0,0.4,4,52,1495,1495,4.563317806567294,6.28,improved
8,0,0.4,4,54,1665,1665,4.563128868018068,6.16,improved
8,0,0.4,4,56,1862,1862,4.562936609580725,7.33,improved
8,0,0.4,4,58,2059,2059,4.562743071129664,7.95,improved
8,0,0.4,4,60,2285,2285,4.5625486902196455,8.44,improved
8,0,0.4,4,62,2511,2511,4.5623549036100295,10.17,improved
8,0,0.4,4,64,2768,2768,4.56216183000913,11.5,improved
8,0,0.4,4,66,3025,3025,4.561970506829502,13.18,improved
8,0,0.4,4,68,3315,3315,4.561780865427422,11.28,improved
8,0,0.4,4,70,3605,3605,4.5615936720422745,20.33,improved
8,0,0.8,4,26,195,195,5.795893371763367,2.64,improved
8,0,0.8,4,28,245,245,5.7953774368495,2.78,improved
8,0,0.8,4,30,295,295,5.794887604029669,2.99,improved
8,0,0.8,4,32,360,360,5.794424111201765,3.59,improved
8,0,0.8,4,34,425,425,5.79399073103942,3.49,improved
8,0,0.8,4,36,507,507,5.793584353334294,4.13,improved
8,0,0.8,4,38,589,589,5.7932059525790125,4.16,improved
8,0,0.8,4,40,690,690,5.792851863157566,4.63,improved
8,0,0.8,4,42,791,791,5.792522107570347,5.05,improved
8,0,0.8,4,44,913,913,5.7922132951247844,6.03,improved
8,0,0.8,4,46,1035,1035,5.791925157559536,5.53,improved
8,0,0.8,4,48,1180,1180,5.791654780129858,8.0,improved
8,0,0.8,4,50,1325,1325,5.791401843790457,6.22,improved
8,0,0.8,4,52,1495,1495,5.791163907988786,6.92,improved
8,0,0.8,4,54,1665,1665,5.790940685450777,7.44,improved
8,0,0.8,4,56,1862,1862,5.79073014942241,8.38,improved
8,0,0.8,4,58,2059,2059,5.790532066990603,8.91,improved
8,0,0.8,4,60,2285,2285,5.790344755394733,8.38,improved
8,0,0.8,4,62,2511,2511,5.790168036385763,14.95,improved
8,0,0.8,4,64,2768,2768,5.790000507808872,10.41,improved
8,0,0.8,4,66,3025,3025,5.789842038962192,10.69,improved
8,0,0.8,4,68,3315,3315,5.789691455215055,12.27,improved
8,0,0.8,4,70,3605,3605,5.789548664706436,12.12,improved
8,0,1.6,4,26,195,195,5.507417740907248,3.22,improved
8,0,1.6,4,28,245,245,5.5077439828645565,2.9,improved
8,0,1.6,4,30,295,295,5.508050180775881,3.05,improved
8,0,1.6,4,32,360,360,5.508336066472355,3.28,improved
8,0,1.6,4,34,425,425,5.50860389567953,3.52,improved
8,0,1.6,4,36,507,507,5.5088540996280395,3.93,improved
8,0,1.6,4,38,589,589,5.5090887683025995,4.72,improved
8,0,1.6,4,40,690,690,5.509308495547102,4.68,improved
8,0,1.6,4,42,791,791,5.50951505156361,4.89,improved
8,0,1.6,4,44,913,913,5.509709014642471,7.47,improved
8,0,1.6,4,46,1035,1035,5.509891840542901,7.29,improved
8,0,1.6,4,48,1180,1180,5.510064038518419,5.69,improved
8,0,1.6,4,50,1325,1325,5.510226795857017,8.61,improved
8,0,1.6,4,52,1495,1495,5.510380543699979,6.48,improved
8,0,1.6,4,54,1665,1665,5.510526250924703,8.29,improved
8,0,1.6,4,56,1862,1862,5.510664276653001,8.92,improved
8,0,1.6,4,58,2059,2059,5.510795415107762,9.91,improved
8,0,1.6,4,60,2285,2285,5.510919963684128,8.61,improved
8,0,1.6,4,62,2511,2511,5.5110385775364605,9.61,improved
8,0,1.6,4,64,2768,2768,5.511151502781829,9.95,improved
8,0,1.6,4,66,3025,3025,5.511259283635209,10.21,improved
8,0,1.6,4,68,3315,3315,5.511362124198881,12.73,improved
8,0,1.6,4,70,3605,3605,5.511460479766011,13.56,improved
