N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
5,0,0.1,4,26,195,195,1.0538639709963658,1.02,improved
5,0,0.1,4,28,245,245,1.0541361804597085,0.48,improved
5,0,0.1,4,30,295,295,1.0543248778769925,0.56,improved
5,0,0.1,4,32,360,360,1.0544490153994361,0.72,improved
5,0,0.1,4,34,425,425,1.0545234650276047,0.76,improved
5,0,0.1,4,36,507,507,1.0545585965310462,0.89,improved
5,0,0.1,4,38,589,589,1.054563059365768,1.02,improved
5,0,0.1,4,40,690,690,1.0545428293146364,1.21,improved
5,0,0.1,4,42,791,791,1.0545032159118441,1.35,improved
5,0,0.1,4,44,913,913,1.0544477963666716,1.54,improved
5,0,0.1,4,46,1035,1035,1.054379976040673,1.75,improved
5,0,0.1,4,48,1180,1180,1.0543019550727126,2.02,improved
5,0,0.1,4,50,1325,1325,1.0542159985649735,2.22,improved
5,0,0.1,4,52,1495,1495,1.0541234835590043,2.51,improved
5,0,0.1,4,54,1665,1665,1.054025963919873,2.81,improved
5,0,0.1,4,56,1862,1862,1.05392430851409,3.14,improved
5,0,0.1,4,58,2059,2059,1.0538196119940053,3.54,improved
5,0,0.1,4,60,2285,2285,1.0537124211860844,3.87,improved
5,0,0.1,4,62,2511,2511,1.0536035253805094,4.18,improved
5,0,0.1,4,64,2768,2768,1.0534932630437357,4.67,improved
5,0,0.1,4,66,3025,3025,1.0533822151202892,5.11,improved
5,0,0.1,4,68,3315,3315,1.053270583091702,5.61,improved
5,0,0.1,4,70,3605,3605,1.0531588025312983,6.08,improved
5,0,0.05,4,26,195,195,0.5120328329066803,0.38,improved
5,0,0.05,4,28,245,245,0.5122931465201083,0.46,improved
5,0,0.05,4,30,295,295,0.5124995049941244,0.54,improved
5,0,0.05,4,32,360,360,0.5126632035149294,0.65,improved
5,0,0.05,4,34,425,425,0.5127928777758695,0.75,improved
5,0,0.05,4,36,507,507,0.5128950161057434,0.9,improved
5,0,0.05,4,38,589,589,0.5129747682479722,1.02,improved
5,0,0.05,4,40,690,690,0.5130360749841957,1.2,improved
5,0,0.05,4,42,791,791,0.513082168203115,1.34,improved
5,0,0.05,4,44,913,913,0.5131155482739658,1.56,improved
5,0,0.05,4,46,1035,1035,0.5131383285163856,1.77,improved
5,0,0.05,4,48,1180,1180,0.5131521517742824,1.97,improved
5,0,0.05,4,50,1325,1325,0.5131584473732966,2.2,improved
5,0,0.05,4,52,1495,1495,0.5131583257257258,2.52,improved
5,0,0.05,4,54,1665,1665,0.513152781207764,2.74,improved
5,0,0.05,4,56,1862,1862,0.5131425819129949,3.16,improved
5,0,0.05,4,58,2059,2059,0.5131284364056182,3.4,improved
5,0,0.05,4,60,2285,2285,0.5131108861545031,3.88,improved
5,0,0.05,4,62,2511,2511,0.513090446551608,4.18,improved
5,0,0.05,4,64,2768,2768,0.5130675052442093,4.57,improved
5,0,0.05,4,66,3025,3025,0.5130424438660836,5.1,improved
5,0,0.05,4,68,3315,3315,0.5130155434116266,5.45,improved
5,0,0.05,4,70,3605,3605,0.5129870909281034,5.95,improved
5,0,0.025,4,26,195,195,0.2509492393298445,0.37,improved
5,0,0.025,4,28,245,245,0.25113296999550877,0.46,improved
5,0,0.025,4,30,295,295,0.2512859014186008,0.55,improved
5,0,0.025,4,32,360,360,0.2514141050072971,0.66,improved
5,0,0.025,4,34,425,425,0.251522221066034,0.78,improved
5,0,0.025,4,36,507,507,0.25161382408145017,0.99,improved
5,0,0.025,4,38,589,589,0.2516917348207228,1.02,improved
5,0,0.025,4,40,690,690,0.25175818072228673,1.2,improved
5,0,0.025,4,42,791,791,0.2518149657540728,1.36,improved
5,0,0.025,4,44,913,913,0.2518635417080626,1.55,improved
5,0,0.025,4,46,1035,1035,0.2519051102531734,1.82,improved
5,0,0.025,4,48,1180,1180,0.2519406527119387,1.99,improved
5,0,0.025,4,50,1325,1325,0.2519709967391153,2.19,improved
5,0,0.025,4,52,1495,1495,0.2519968258665633,2.57,improved
5,0,0.025,4,54,1665,1665,0.25201872629067856,2.78,improved
5,0,0.025,4,56,1862,1862,0.25203718624959454,3.08,improved
5,0,0.025,4,58,2059,2059,0.252052630851258,3.42,improved
5,0,0.025,4,60,2285,2285,0.2520654163483989,3.86,improved
5,0,0.025,4,62,2511,2511,0.2520758573659201,4.15,improved
5,0,0.025,4,64,2768,2768,0.2520842186509245,4.72,improved
5,0,0.025,4,66,3025,3025,0.25209073717658576,5.09,improved
5,0,0.025,4,68,3315,3315,0.2520956128212437,5.6,improved
5,0,0.025,4,70,3605,3605,0.2520990268445636,6.05,improved
5,0,0.0125,4,26,195,195,0.12406506388332136,0.37,improved
5,0,0.0125,4,28,245,245,0.12417543181722504,0.45,improved
5,0,0.0125,4,30,295,295,0.12426937903026249,0.53,improved
5,0,0.0125,4,32,360,360,0.12435002851881592,0.66,improved
5,0,0.0125,4,34,425,425,0.12441977362466328,0.77,improved
5,0,0.0125,4,36,507,507,0.12448047464187437,0.89,improved
5,0,0.0125,4,38,589,589,0.12453360190359616,1.04,improved
5,0,0.0125,4,40,690,690,0.12458032892723513,1.18,improved
5,0,0.0125,4,42,791,791,0.12462160623955279,1.35,improved
5,0,0.0125,4,44,913,913,0.12465820853810926,1.59,improved
5,0,0.0125,4,46,1035,1035,0.12469077600822663,1.71,improved
5,0,0.0125,4,48,1180,1180,0.12471983929737426,1.97,improved
5,0,0.0125,4,50,1325,1325,0.12474584432930241,2.2,improved
5,0,0.0125,4,52,1495,1495,0.12476916588414938,2.55,improved
5,0,0.0125,4,54,1665,1665,0.1247901234124815,2.77,improved
5,0,0.0125,4,56,1862,1862,0.12480898851303958,3.2,improved
5,0,0.0125,4,58,2059,2059,0.12482599555758182,3.43,improved
5,0,0.0125,4,60,2285,2285,0.1248413457405239,3.87,improved
5,0,0.0125,4,62,2511,2511,0.12485521456922381,4.26,improved
5,0,0.0125,4,64,2768,2768,0.12486775392366732,4.63,improved
5,0,0.0125,4,66,3025,3025,0.12487909759695082,5.01,improved
5,0,0.0125,4,68,3315,3315,0.1248893621586114,5.57,improved
5,0,0.0125,4,70,3605,3605,0.1248986511771339,6.02,improved
