N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
4,0,0.1,4,26,195,195,0.94036531166821,1.02,improved
4,0,0.1,4,28,245,245,0.9403974297974897,0.48,improved
4,0,0.1,4,30,295,295,0.9403729472217205,0.57,improved
4,0,0.1,4,32,360,360,0.9403055475637843,0.72,improved
4,0,0.1,4,34,425,425,0.9402073989693378,0.77,improved
4,0,0.1,4,36,507,507,0.9400853959249587,0.92,improved
4,0,0.1,4,38,589,589,0.9399466125673241,1.02,improved
4,0,0.1,4,40,690,690,0.9397946027276143,1.19,improved
4,0,0.1,4,42,791,791,0.9396337329325668,1.37,improved
4,0,0.1,4,44,913,913,0.9394658176699057,1.58,improved
4,0,0.1,4,46,1035,1035,0.9392936905594321,1.78,improved
4,0,0.1,4,48,1180,1180,0.9391182231704714,2.06,improved
4,0,0.1,4,50,1325,1325,0.9389413349157787,2.24,improved
4,0,0.1,4,52,1495,1495,0.9387633723726718,2.56,improved
4,0,0.1,4,54,1665,1665,0.9385856852638101,2.87,improved
4,0,0.1,4,56,1862,1862,0.9384083239366008,3.18,improved
4,0,0.1,4,58,2059,2059,0.9382322694265992,3.52,improved
4,0,0.1,4,60,2285,2285,0.9380574052328695,3.93,improved
4,0,0.1,4,62,2511,2511,0.9378844657881389,4.23,improved
4,0,0.1,4,64,2768,2768,0.9377132427602604,4.72,improved
4,0,0.1,4,66,3025,3025,0.9375443007341537,5.18,improved
4,0,0.1,4,68,3315,3315,0.9373773837991475,5.67,improved
4,0,0.1,4,70,3605,3605,0.9372129364518531,6.14,improved
4,0,0.05,4,26,195,195,0.4543469459063168,0.38,improved
4,0,0.05,4,28,245,245,0.45448678934319514,0.47,improved
4,0,0.05,4,30,295,295,0.45458506483832023,0.54,improved
4,0,0.05,4,32,360,360,0.4546509354757379,0.67,improved
4,0,0.05,4,34,425,425,0.45469160074402787,0.76,improved
4,0,0.05,4,36,507,507,0.45471217193341273,0.91,improved
4,0,0.05,4,38,589,589,0.4547168969009303,1.03,improved
4,0,0.05,4,40,690,690,0.45470877607461313,1.21,improved
4,0,0.05,4,42,791,791,0.4546904498014512,1.43,improved
4,0,0.05,4,44,913,913,0.45466374741471055,1.57,improved
4,0,0.05,4,46,1035,1035,0.4546303808851483,1.8,improved
4,0,0.05,4,48,1180,1180,0.45459149685825373,2.01,improved
4,0,0.05,4,50,1325,1325,0.4545482449662291,2.24,improved
4,0,0.05,4,52,1495,1495,0.4545013577789995,2.55,improved
4,0,0.05,4,54,1665,1665,0.4544516305535985,2.79,improved
4,0,0.05,4,56,1862,1862,0.4543995365156146,3.19,improved
4,0,0.05,4,58,2059,2059,0.4543456400444423,3.46,improved
4,0,0.05,4,60,2285,2285,0.4542902476293619,3.92,improved
4,0,0.05,4,62,2511,2511,0.45423376885339733,4.29,improved
4,0,0.05,4,64,2768,2768,0.4541764007282353,4.63,improved
4,0,0.05,4,66,3025,3025,0.4541184464621318,5.16,improved
4,0,0.05,4,68,3315,3315,0.45406002993979544,5.54,improved
4,0,0.05,4,70,3605,3605,0.45400137966056475,6.1,improved
4,0,0.025,4,26,195,195,0.22215759722081976,0.38,improved
4,0,0.025,4,28,245,245,0.2222886714962049,0.47,improved
4,0,0.025,4,30,295,295,0.2223943077994668,0.55,improved
4,0,0.025,4,32,360,360,0.22247968037796215,0.67,improved
4,0,0.025,4,34,425,425,0.22254876142089716,0.77,improved
4,0,0.025,4,36,507,507,0.22260456062799075,0.96,improved
4,0,0.025,4,38,589,589,0.22264947386656403,1.06,improved
4,0,0.025,4,40,690,690,0.2226853518491474,1.2,improved
4,0,0.025,4,42,791,791,0.22271371478276805,1.36,improved
4,0,0.025,4,44,913,913,0.22273575144408905,1.57,improved
4,0,0.025,4,46,1035,1035,0.22275246648060454,1.83,improved
4,0,0.025,4,48,1180,1180,0.2227646506450783,2.03,improved
4,0,0.025,4,50,1325,1325,0.22277299043328083,2.21,improved
4,0,0.025,4,52,1495,1495,0.22277802701820565,2.58,improved
4,0,0.025,4,54,1665,1665,0.22278024277335,2.78,improved
4,0,0.025,4,56,1862,1862,0.22278001683627602,3.16,improved
4,0,0.025,4,58,2059,2059,0.22277769627493407,3.51,improved
4,0,0.025,4,60,2285,2285,0.22277355190436396,3.93,improved
4,0,0.025,4,62,2511,2511,0.22276783856323218,4.23,improved
4,0,0.025,4,64,2768,2768,0.22276075283988087,4.76,improved
4,0,0.025,4,66,3025,3025,0.22275248518181773,5.17,improved
4,0,0.025,4,68,3315,3315,0.2227431801954277,5.69,improved
4,0,0.025,4,70,3605,3605,0.2227329824372185,6.19,improved
4,0,0.0125,4,26,195,195,0.1097304012631963,0.38,improved
4,0,0.0125,4,28,245,245,0.10981853471560116,0.47,improved
4,0,0.0125,4,30,295,295,0.10989262071465694,0.54,improved
4,0,0.0125,4,32,360,360,0.10995537602585968,0.66,improved
4,0,0.0125,4,34,425,425,0.1100088826950193,0.76,improved
4,0,0.0125,4,36,507,507,0.11005475053820635,0.92,improved
4,0,0.0125,4,38,589,589,0.11009425318980237,1.02,improved
4,0,0.0125,4,40,690,690,0.11012840044750595,1.2,improved
4,0,0.0125,4,42,791,791,0.11015801204745357,1.35,improved
4,0,0.0125,4,44,913,913,0.1101837505975593,1.62,improved
4,0,0.0125,4,46,1035,1035,0.11020616568999679,1.76,improved
4,0,0.0125,4,48,1180,1180,0.11022570828469308,2.02,improved
4,0,0.0125,4,50,1325,1325,0.11024275942161724,2.26,improved
4,0,0.0125,4,52,1495,1495,0.11025763541538335,2.61,improved
4,0,0.0125,4,54,1665,1665,0.11027060793828439,2.81,improved
4,0,0.0125,4,56,1862,1862,0.11028190455328724,3.22,improved
4,0,0.0125,4,58,2059,2059,0.11029172361052234,3.45,improved
4,0,0.0125,4,60,2285,2285,0.11030023238115627,3.9,improved
4,0,0.0125,4,62,2511,2511,0.11030757865612434,4.26,improved
4,0,0.0125,4,64,2768,2768,0.11031388767937109,4.63,improved
4,0,0.0125,4,66,3025,3025,0.11031927154241103,5.08,improved
4,0,0.0125,4,68,3315,3315,0.11032382553123506,5.84,improved
4,0,0.0125,4,70,3605,3605,0.11032763597332793,6.09,improved
