N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
7,0,0.4,4,26,195,195,4.336927743459318,1.15,improved
7,0,0.4,4,28,245,245,4.337145631884982,1.01,improved
7,0,0.4,4,30,295,295,4.337229753942051,1.16,improved
7,0,0.4,4,32,360,360,4.337215551125466,1.41,improved
7,0,0.4,4,34,425,425,4.337133004032339,1.6,improved
7,0,0.4,4,36,507,507,4.336998960411661,1.81,improved
7,0,0.4,4,38,589,589,4.336829815855915,1.97,improved
7,0,0.4,4,40,690,690,4.336633801221178,2.13,improved
7,0,0.4,4,42,791,791,4.336420477450348,2.29,improved
7,0,0.4,4,44,913,913,4.33619382983022,2.82,improved
7,0,0.4,4,46,1035,1035,4.335959738377777,3.34,improved
7,0,0.4,4,48,1180,1180,4.335720005495411,3.57,improved
7,0,0.4,4,50,1325,1325,4.335478415163873,4.33,improved
7,0,0.4,4,52,1495,1495,4.335235617482231,4.11,improved
7,0,0.4,4,54,1665,1665,4.334994145815458,4.82,improved
7,0,0.4,4,56,1862,1862,4.3347540360755925,5.01,improved
7,0,0.4,4,58,2059,2059,4.334517045045785,5.73,improved
7,0,0.4,4,60,2285,2285,4.3342828849377995,7.67,improved
7,0,0.4,4,62,2511,2511,4.334052813232167,7.0,improved
7,0,0.4,4,64,2768,2768,4.3338263790224225,7.45,improved
7,0,0.4,4,66,3025,3025,4.33360450873394,8.44,improved
7,0,0.4,4,68,3315,3315,4.333386678368116,8.72,improved
7,0,0.4,4,70,3605,3605,4.333173588708738,10.8,improved
7,0,0.8,4,26,195,195,5.5705130612859195,0.72,improved
7,0,0.8,4,28,245,245,5.569935876914636,0.86,improved
7,0,0.8,4,30,295,295,5.5694056699620385,0.99,improved
7,0,0.8,4,32,360,360,5.568916130190856,1.18,improved
7,0,0.8,4,34,425,425,5.568467942503755,1.33,improved
7,0,0.8,4,36,507,507,5.568054455101123,1.55,improved
7,0,0.8,4,38,589,589,5.567675229301332,1.76,improved
7,0,0.8,4,40,690,690,5.567324534723756,2.05,improved
7,0,0.8,4,42,791,791,5.567001755716457,2.34,improved
7,0,0.8,4,44,913,913,5.566702222662665,2.58,improved
7,0,0.8,4,46,1035,1035,5.566425404643453,2.88,improved
7,0,0.8,4,48,1180,1180,5.566167554067199,3.26,improved
7,0,0.8,4,50,1325,1325,5.565928275779735,3.54,improved
7,0,0.8,4,52,1495,1495,5.565704563514106,4.22,improved
7,0,0.8,4,54,1665,1665,5.565496146771846,4.87,improved
7,0,0.8,4,56,1862,1862,5.565300600450846,4.9,improved
7,0,0.8,4,58,2059,2059,5.565117753287331,61.62,improved
7,0,0.8,4,60,2285,2285,5.564945633167617,68.92,improved
7,0,0.8,4,62,2511,2511,5.56478414323112,6.72,improved
7,0,0.8,4,64,2768,2768,5.564631665378817,8.23,improved
7,0,0.8,4,66,3025,3025,5.564488156762243,8.24,improved
7,0,0.8,4,68,3315,3315,5.5643522777297045,8.54,improved
7,0,0.8,4,70,3605,3605,5.564224023812457,11.23,improved
7,0,1.6,4,26,195,195,5.359422654121278,0.76,improved
7,0,1.6,4,28,245,245,5.35992785983045,0.85,improved
7,0,1.6,4,30,295,295,5.3603876494043226,0.98,improved
7,0,1.6,4,32,360,360,5.360806515058038,1.16,improved
7,0,1.6,4,34,425,425,5.361190574711237,1.31,improved
7,0,1.6,4,36,507,507,5.361543051828026,1.54,improved
7,0,1.6,4,38,589,589,5.361868399047258,1.71,improved
7,0,1.6,4,40,690,690,5.362168948872621,1.99,improved
7,0,1.6,4,42,791,791,5.3624479949501005,2.27,improved
7,0,1.6,4,44,913,913,5.362707250427647,2.55,improved
7,0,1.6,4,46,1035,1035,5.362949195749841,2.9,improved
7,0,1.6,4,48,1180,1180,5.363175109780007,3.23,improved
7,0,1.6,4,50,1325,1325,5.363386893372892,3.44,improved
7,0,1.6,4,52,1495,1495,5.363585516400611,4.25,improved
7,0,1.6,4,54,1665,1665,5.3637724593176195,4.77,improved
7,0,1.6,4,56,1862,1862,5.363948468589249,4.88,improved
7,0,1.6,4,58,2059,2059,5.364114714396664,61.53,improved
7,0,1.6,4,60,2285,2285,5.364271779082713,68.97,improved
7,0,1.6,4,62,2511,2511,5.3644206000509875,6.66,improved
7,0,1.6,4,64,2768,2768,5.364561637240867,8.22,improved
7,0,1.6,4,66,3025,3025,5.3646956507397485,7.99,improved
7,0,1.6,4,68,3315,3315,5.364823007905095,8.61,improved
7,0,1.6,4,70,3605,3605,5.364944331860223,9.52,improved
