N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
7,0,0.1,4,26,195,195,1.2426506773814052,0.93,improved
7,0,0.1,4,28,245,245,1.2432673731717878,0.55,improved
7,0,0.1,4,30,295,295,1.2437622396827113,0.63,improved
7,0,0.1,4,32,360,360,1.244161020711462,0.78,improved
7,0,0.1,4,34,425,425,1.2444832617850672,0.83,improved
7,0,0.1,4,36,507,507,1.2447436448962117,0.98,improved
7,0,0.1,4,38,589,589,1.2449537360549774,1.11,improved
7,0,0.1,4,40,690,690,1.2451224057436214,1.26,improved
7,0,0.1,4,42,791,791,1.245256866964004,1.45,improved
7,0,0.1,4,44,913,913,1.2453627281753568,1.63,improved
7,0,0.1,4,46,1035,1035,1.245444681875171,1.82,improved
7,0,0.1,4,48,1180,1180,1.2455064060805872,2.11,improved
7,0,0.1,4,50,1325,1325,1.2455510615182364,2.28,improved
7,0,0.1,4,52,1495,1495,1.2455811333166638,2.54,improved
7,0,0.1,4,54,1665,1665,1.245598813263078,2.88,improved
7,0,0.1,4,56,1862,1862,1.2456058224032125,3.16,improved
7,0,0.1,4,58,2059,2059,1.2456037185578812,3.53,improved
7,0,0.1,4,60,2285,2285,1.2455937182792558,3.9,improved
7,0,0.1,4,62,2511,2511,1.2455769525092135,4.22,improved
7,0,0.1,4,64,2768,2768,1.2455542959907766,4.71,improved
7,0,0.1,4,66,3025,3025,1.2455265849633326,5.08,improved
7,0,0.1,4,68,3315,3315,1.2454944573751936,5.57,improved
7,0,0.1,4,70,3605,3605,1.2454585415832469,6.04,improved
7,0,0.05,4,26,195,195,0.6081618412441538,0.47,improved
7,0,0.05,4,28,245,245,0.6085894915994743,0.55,improved
7,0,0.05,4,30,295,295,0.6089454710344661,0.63,improved
7,0,0.05,4,32,360,360,0.6092440661367644,0.74,improved
7,0,0.05,4,34,425,425,0.6094961566958592,0.84,improved
7,0,0.05,4,36,507,507,0.609710108127397,0.96,improved
7,0,0.05,4,38,589,589,0.6098924975799922,1.09,improved
7,0,0.05,4,40,690,690,0.6100485125302697,1.27,improved
7,0,0.05,4,42,791,791,0.6101823379189478,1.42,improved
7,0,0.05,4,44,913,913,0.6102973401269486,1.68,improved
7,0,0.05,4,46,1035,1035,0.6103962938732207,1.79,improved
7,0,0.05,4,48,1180,1180,0.6104814658252787,2.04,improved
7,0,0.05,4,50,1325,1325,0.6105547589771165,2.25,improved
7,0,0.05,4,52,1495,1495,0.610617746782635,2.62,improved
7,0,0.05,4,54,1665,1665,0.6106717718014991,2.79,improved
7,0,0.05,4,56,1862,1862,0.6107179546572234,3.2,improved
7,0,0.05,4,58,2059,2059,0.610757265490254,3.46,improved
7,0,0.05,4,60,2285,2285,0.6107905199656475,3.91,improved
7,0,0.05,4,62,2511,2511,0.6108184337563627,4.21,improved
7,0,0.05,4,64,2768,2768,0.6108416117599822,4.61,improved
7,0,0.05,4,66,3025,3025,0.610860591433403,5.02,improved
7,0,0.05,4,68,3315,3315,0.6108758287201261,5.55,improved
7,0,0.05,4,70,3605,3605,0.6108877336124554,5.94,improved
7,0,0.025,4,26,195,195,0.29907005032853606,0.47,improved
7,0,0.025,4,28,245,245,0.29932810394958365,0.56,improved
7,0,0.025,4,30,295,295,0.2995473730808825,0.63,improved
7,0,0.025,4,32,360,360,0.29973529093663853,0.74,improved
7,0,0.025,4,34,425,425,0.29989754453282097,0.9,improved
7,0,0.025,4,36,507,507,0.3000385488829855,0.98,improved
7,0,0.025,4,38,589,589,0.3001617875618868,1.1,improved
7,0,0.025,4,40,690,690,0.3002700379354776,1.26,improved
7,0,0.025,4,42,791,791,0.30036554564647094,1.42,improved
7,0,0.025,4,44,913,913,0.30045013927815667,1.62,improved
7,0,0.025,4,46,1035,1035,0.3005253270699889,1.81,improved
7,0,0.025,4,48,1180,1180,0.3005923583702734,2.09,improved
7,0,0.025,4,50,1325,1325,0.3006522808736817,2.25,improved
7,0,0.025,4,52,1495,1495,0.3007059747530726,2.57,improved
7,0,0.025,4,54,1665,1665,0.30075418857931646,2.87,improved
7,0,0.025,4,56,1862,1862,0.30079755865797964,3.15,improved
7,0,0.025,4,58,2059,2059,0.30083663278800454,3.55,improved
7,0,0.025,4,60,2285,2285,0.3008718812151545,3.9,improved
7,0,0.025,4,62,2511,2511,0.3009037131165637,4.23,improved
7,0,0.025,4,64,2768,2768,0.300932482697731,4.63,improved
7,0,0.025,4,66,3025,3025,0.30095850108634203,5.09,improved
7,0,0.025,4,68,3315,3315,0.30098203954416103,5.51,improved
7,0,0.025,4,70,3605,3605,0.3010033383571679,6.01,improved
7,0,0.0125,4,26,195,195,0.14808230413192128,0.46,improved
7,0,0.0125,4,28,245,245,0.14822544168492216,0.55,improved
7,0,0.0125,4,30,295,295,0.14834845523808135,0.62,improved
7,0,0.0125,4,32,360,360,0.14845511646103693,0.74,improved
7,0,0.0125,4,34,425,425,0.1485483192343815,0.84,improved
7,0,0.0125,4,36,507,507,0.14863031933869822,0.99,improved
7,0,0.0125,4,38,589,589,0.14870290141689732,1.1,improved
7,0,0.0125,4,40,690,690,0.14876749462036445,1.27,improved
7,0,0.0125,4,42,791,791,0.14882525727214543,1.42,improved
7,0,0.0125,4,44,913,913,0.14887713715193074,1.64,improved
7,0,0.0125,4,46,1035,1035,0.14892391765962956,1.81,improved
7,0,0.0125,4,48,1180,1180,0.14896625114924217,2.06,improved
7,0,0.0125,4,50,1325,1325,0.14900468566774178,2.28,improved
7,0,0.0125,4,52,1495,1495,0.1490396842799403,2.64,improved
7,0,0.0125,4,54,1665,1665,0.14907164138223178,2.83,improved
7,0,0.0125,4,56,1862,1862,0.14910089433733015,3.13,improved
7,0,0.0125,4,58,2059,2059,0.14912773385152533,3.46,improved
7,0,0.0125,4,60,2285,2285,0.14915241122233308,3.88,improved
7,0,0.0125,4,62,2511,2511,0.1491751451954518,4.18,improved
7,0,0.0125,4,64,2768,2768,0.14919612657949466,4.69,improved
7,0,0.0125,4,66,3025,3025,0.14921552294479873,4.99,improved
7,0,0.0125,4,68,3315,3315,0.1492334816245899,5.51,improved
7,0,0.0125,4,70,3605,3605,0.149250133016814,6.01,improved
