N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
8,1,0.025,12,12,4,3,5.211379178762249,8.2,improved
8,1,0.025,12,14,9,6,5.47970184201357,12.41,improved
8,1,0.025,12,16,21,13,5.689906681878118,44.99,improved
8,1,0.025,12,18,43,24,5.858109153120501,63.66,improved
8,1,0.025,12,20,88,48,5.995383472788322,166.49,improved
8,1,0.025,12,22,164,85,6.1095528648419934,280.78,improved
