N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
8,1,0.1,10,8,1,1,18.227272277404662,7.14,improved
8,1,0.1,10,10,1,1,20.1848500522736,2.26,improved
8,1,0.1,10,12,4,3,21.63515535299041,8.73,improved
8,1,0.1,10,14,9,6,22.7323213838781,14.87,improved
8,1,0.1,10,16,18,12,23.583725176789468,26.82,improved
8,1,0.1,10,18,32,21,24.25985261246919,37.63,improved
8,1,0.1,10,20,55,37,24.808298046883582,56.54,improved
8,1,0.1,10,22,89,60,25.261950334731228,88.67,improved
8,1,0.05,10,8,1,1,8.930455513336398,5.45,improved
8,1,0.05,10,10,1,1,9.88559370159951,2.18,improved
8,1,0.05,10,12,4,3,10.59774720161024,7.59,improved
8,1,0.05,10,14,9,6,11.140692690344478,13.7,improved
8,1,0.05,10,16,18,12,11.565675628171649,22.11,improved
8,1,0.05,10,18,32,21,11.906219310867744,34.3,improved
8,1,0.05,10,20,55,37,12.184906191244236,53.72,improved
8,1,0.05,10,22,89,60,12.417296400557309,81.4,improved
8,1,0.025,10,8,1,1,4.391983720970657,4.94,improved
8,1,0.025,10,10,1,1,4.860755467861547,2.11,improved
8,1,0.025,10,12,4,3,5.211379178762249,7.08,improved
8,1,0.025,10,14,9,6,5.47970184201357,12.71,improved
8,1,0.025,10,16,18,12,5.69061991582252,20.87,improved
8,1,0.025,10,18,32,21,5.8603920426448814,32.37,improved
8,1,0.025,10,20,55,37,5.999944958068166,49.81,improved
8,1,0.025,10,22,89,60,6.116791773319233,76.44,improved
8,1,0.0125,10,8,1,1,2.174332914492394,4.97,improved
8,1,0.0125,10,10,1,1,2.4061703041224516,2.11,improved
8,1,0.0125,10,12,4,3,2.579848246094905,7.08,improved
8,1,0.0125,10,14,9,6,2.7130051849847776,12.74,improved
8,1,0.0125,10,16,18,12,2.8178951111470005,21.02,improved
8,1,0.0125,10,18,32,21,2.902513608463057,32.42,improved
8,1,0.0125,10,20,55,37,2.972226086915359,49.85,improved
8,1,0.0125,10,22,89,60,3.0307171932662103,76.11,improved
