N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
8,1,0.4,10,8,1,1,62.87979528595605,5.99,improved
8,1,0.4,10,10,1,1,69.81186335190355,2.0,improved
8,1,0.4,10,12,4,3,74.76617393903598,6.86,improved
8,1,0.4,10,14,9,6,78.32504198876856,12.37,improved
8,1,0.4,10,16,18,12,80.92754239313298,20.28,improved
8,1,0.4,10,18,32,21,82.87390784404475,31.9,improved
8,1,0.4,10,20,55,37,84.36380245283077,49.59,improved
8,1,0.4,10,22,89,60,85.53309382576516,76.09,improved
8,1,0.8,10,8,1,1,80.02813899908824,4.8,improved
8,1,0.8,10,10,1,1,89.18455100234368,2.04,improved
8,1,0.8,10,12,4,3,95.5235781825126,6.88,improved
8,1,0.8,10,14,9,6,99.75771892497492,12.44,improved
8,1,0.8,10,16,18,12,102.52372933600108,20.46,improved
8,1,0.8,10,18,32,21,104.33523066831762,31.97,improved
8,1,0.8,10,20,55,37,105.55499604866384,49.41,improved
8,1,0.8,10,22,89,60,106.41297531395163,75.67,improved
8,1,1.6,10,8,1,1,76.7116907397519,4.81,improved
8,1,1.6,10,10,1,1,86.15625323524242,2.03,improved
8,1,1.6,10,12,4,3,92.6121666347774,6.85,improved
8,1,1.6,10,14,9,6,96.55250439295017,12.42,improved
8,1,1.6,10,16,18,12,98.46799767305659,20.47,improved
8,1,1.6,10,18,32,21,98.87279610641387,32.01,improved
8,1,1.6,10,20,55,37,98.31237893218326,49.47,improved
8,1,1.6,10,22,89,60,97.37051161311706,75.66,improved
