N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
3,1,0.4,5,3,1,1,6.160537362633602,0.39,improved
3,1,0.4,5,5,1,1,7.2712129188538475,0.02,improved
3,1,0.4,5,7,4,3,7.538538399942437,0.03,improved
3,1,0.4,5,9,9,6,7.6345938877364405,0.07,improved
3,1,0.4,5,11,17,11,7.67534664607573,0.11,improved
3,1,0.4,5,13,28,18,7.698471742313789,0.17,improved
3,1,0.4,5,15,46,30,7.70934946670004,0.27,improved
3,1,0.4,5,17,70,45,7.71732849672498,0.45,improved
3,1,0.4,5,19,103,67,7.720400103372727,0.58,improved
3,1,0.4,5,21,145,95,7.723209664646977,0.79,improved
3,1,0.4,5,23,200,132,7.724123240691629,1.05,improved
3,1,0.4,5,25,269,178,7.724953755474845,1.42,improved
3,1,0.4,5,27,355,237,7.724834693717103,1.8,improved
3,1,0.4,5,29,458,307,7.724983761564345,2.37,improved
3,1,0.4,5,31,584,394,7.724469425272944,3.01,improved
3,1,0.4,5,33,734,497,7.724232050185188,3.67,improved
3,1,0.8,5,3,1,1,8.607776857341733,0.01,improved
3,1,0.8,5,5,1,1,10.389696099180313,0.01,improved
3,1,0.8,5,7,4,3,10.58843097145752,0.03,improved
3,1,0.8,5,9,9,6,10.43769899366968,0.06,improved
3,1,0.8,5,11,17,11,10.428676489634691,0.11,improved
3,1,0.8,5,13,28,18,10.431622545169644,0.17,improved
3,1,0.8,5,15,46,30,10.433529135001905,0.27,improved
3,1,0.8,5,17,70,45,10.436861674222667,0.41,improved
3,1,0.8,5,19,103,67,10.438854587686274,0.57,improved
3,1,0.8,5,21,145,95,10.441289801022219,0.76,improved
3,1,0.8,5,23,200,132,10.443152749489835,1.02,improved
3,1,0.8,5,25,269,178,10.445055398019425,1.36,improved
3,1,0.8,5,27,355,237,10.44660184379697,1.81,improved
3,1,0.8,5,29,458,307,10.448209635525203,2.26,improved
3,1,0.8,5,31,584,394,10.449532144338981,2.96,improved
3,1,0.8,5,33,734,497,10.45087737620779,3.6,improved
3,1,1.6,5,3,1,1,9.168553540283709,0.01,improved
3,1,1.6,5,5,1,1,11.460031945891583,0.01,improved
3,1,1.6,5,7,4,3,11.526441510997238,0.03,improved
3,1,1.6,5,9,9,6,10.167664367633341,0.06,improved
3,1,1.6,5,11,17,11,10.409203960735816,0.11,improved
3,1,1.6,5,13,28,18,10.495689319290388,0.17,improved
3,1,1.6,5,15,46,30,10.53021138875453,0.26,improved
3,1,1.6,5,17,70,45,10.555829380095151,0.39,improved
3,1,1.6,5,19,103,67,10.575264301732922,0.56,improved
3,1,1.6,5,21,145,95,10.590413340310532,0.82,improved
3,1,1.6,5,23,200,132,10.602664948811345,1.06,improved
3,1,1.6,5,25,269,178,10.612759066392174,1.36,improved
3,1,1.6,5,27,355,237,10.621254379311939,1.77,improved
3,1,1.6,5,29,458,307,10.628513179369012,2.25,improved
3,1,1.6,5,31,584,394,10.63478838270576,2.97,improved
3,1,1.6,5,33,734,497,10.640273670495587,3.7,improved
