N,B,mg,LPN,K_code,n_pre,n_orth,msq,seconds,hamiltonian
5,1,0.4,7,5,1,1,20.65156231471235,0.46,improved
5,1,0.4,7,7,1,1,23.78209931259012,0.07,improved
5,1,0.4,7,9,4,3,25.470939447089656,0.24,improved
5,1,0.4,7,11,9,6,26.407420688314325,0.61,improved
5,1,0.4,7,13,18,12,26.970850952494715,1.18,improved
5,1,0.4,7,15,32,21,27.333592410354683,2.21,improved
5,1,0.4,7,17,54,36,27.583836081948412,3.62,improved
5,1,0.4,7,19,85,57,27.765939752393244,5.12,improved
5,1,0.4,7,21,132,90,27.900918343443617,7.16,improved
5,1,0.4,7,23,197,135,28.00413471197604,10.22,improved
5,1,0.4,7,25,287,199,28.085086452642116,13.89,improved
5,1,0.4,7,27,407,284,28.150020894904515,19.13,improved
5,1,0.4,7,29,567,400,28.202666182891303,25.69,improved
5,1,0.4,7,31,773,549,28.246125125102008,32.81,improved
5,1,0.4,7,33,1040,745,28.28220007298642,43.38,improved
5,1,0.8,7,5,1,1,27.3883937592636,0.07,improved
5,1,0.8,7,7,1,1,31.80996737544686,0.06,improved
5,1,0.8,7,9,4,3,33.98230828643908,0.24,improved
5,1,0.8,7,11,9,6,34.83942438236524,0.62,improved
5,1,0.8,7,13,18,12,35.13438027044034,1.23,improved
5,1,0.8,7,15,32,21,35.269673663607115,2.25,improved
5,1,0.8,7,17,54,36,35.356420025172184,3.68,improved
5,1,0.8,7,19,85,57,35.42209711039593,5.2,improved
5,1,0.8,7,21,132,90,35.47048405349592,7.91,improved
5,1,0.8,7,23,197,135,35.506649855576896,11.49,improved
5,1,0.8,7,25,287,199,35.53491784677726,15.57,improved
5,1,0.8,7,27,407,284,35.55813303897622,21.35,improved
5,1,0.8,7,29,567,400,35.57696412852349,26.64,improved
5,1,0.8,7,31,773,549,35.59262112172904,34.34,improved
5,1,0.8,7,33,1040,745,35.6057637705628,42.69,improved
5,1,1.6,7,5,1,1,27.523409605604797,0.07,improved
5,1,1.6,7,7,1,1,32.48983551823924,0.06,improved
5,1,1.6,7,9,4,3,34.844254353391456,0.24,improved
5,1,1.6,7,11,9,6,35.18718353479587,0.61,improved
5,1,1.6,7,13,18,12,34.180771416593636,1.21,improved
5,1,1.6,7,15,32,21,32.6423234575446,2.2,improved
5,1,1.6,7,17,54,36,32.84089605273052,3.57,improved
5,1,1.6,7,19,85,57,33.00015270107696,5.06,improved
5,1,1.6,7,21,132,90,33.1100093725525,7.03,improved
5,1,1.6,7,23,197,135,33.18800633215713,10.05,improved
5,1,1.6,7,25,287,199,33.247384361719135,13.7,improved
5,1,1.6,7,27,407,284,33.29543529645332,18.92,improved
5,1,1.6,7,29,567,400,33.335459328041736,24.94,improved
5,1,1.6,7,31,773,549,33.36946195409631,32.52,improved
5,1,1.6,7,33,1040,745,33.398832594169406,41.2,improved
